business_id,name,stars
lqh27G3USPxyQuIIK7pQqg,Hyatt Place Las Vegas,3.263157894736842
lsKttgYGVmmeVU7dn8xDvQ,DoubleTree by Hilton Hotel Toronto Downtown,3.4285714285714284
ltXPhz6xTCMZoTHjzliUGQ,Gene's RV & A/C Repair,2.6666666666666665
lvMqVUpl-h1TUWsmPFU1VQ,Crestmont Cadillac,1.0
lvurYjJoD5DXksuJm8jD6w,Courtyard Las Vegas - Summerlin,4.076923076923077
lwGBZ9I8hYJEE39Cy3PvLA,Party Pedaler,5.0
lwZg8dDC4n3r5E9vbdIw9w,Yorkdale Subway Station,3.0
lxYvfvkN7odiXPuc1MHvzw,Hertz Rent A Car,5.0
lxtlYTNzuKQwoonZD3BryA,Gray Line Las Vegas,1.0
lyiIwDxQ8NdjxMk9hluU6w,TownePlace Suites Phoenix North,4.0
lz_TRWWkRAzHo_BzX_j7ng,Enterprise Rent-A-Car,5.0
m-IKHWF7kJZxFi4yG2DXuQ,Budget Car Rental,1.0
m-QJ5htl3uuB0BnfBNSTYQ,Hôtel Auberge Montréal Espace Confort,4.5
m16v3Xf6-35vCUDLU95OLg,Le Westin Montreal,3.8461538461538463
m1fO89Ka05EDd4Y0SNCQ3Q,Ramada Edinburgh Mount Royal,2.0
m2aCqu94pc-Niv-zlYYVYA,Enterprise Rent-A-Car,3.4285714285714284
m2jwJjTRHl71vUm7bLEy1Q,National Car Rental,4.5
m3bgjLWX7s8HXxYTKYjKzg,Motel 6,3.0
m3kGKtfu-kxmR-cmO6ONmg,Highland Resorts,2.3333333333333335
m4lncWtifTQkXub5jUdNzQ,Crowne Plaza Phoenix Airport,3.9444444444444446
m6o8x_cwqJE8QLuwV73yKg,EagleRider Pittsburgh,5.0
m7X4_ziAslrgJK0XS3zU2g,Courtyard Cleveland Airport North,2.25
m8Nw5AL_0BI_5w7sRWor_g,Residence Inn by Marriott Toronto Airport,3.5
m8OFShnsXwnxntd1mTp9ig,ABC Union Cab Co,2.1666666666666665
m9la92P5EOJq5Cr4fcP7Zg,Niagara Falls Day Tour,4.0
mAVi2Ls_nNV_cwjknGMumQ,Extended Stay America - Las Vegas - Valley View,1.5
mCPgXOCC8J8skdu3yByIyg,Hampton Inn Cleveland-Solon,3.5
mDJJHoeN8G9HAWBbZ-eTaQ,Disco Bus,5.0
mFZ_xKTbFLhk8N7xcd7A5w,Crowne Plaza Charlotte Executive Park,3.8
mFeu6-dWoc1RKeZ3lyLkSw,forth boat tours,5.0
mFmRVB5j-5x4D40An2SWrw,Hotel 10,3.4444444444444446
mGLdVErt5PEpcvUJEk3CAg,Kipling Subway Station,3.0
mGNbnCvQOwn8jGF_ITGkpQ,Toronto Marriott Bloor Yorkville Hotel,2.857142857142857
mHw1P6XE6_2qffjp8i9a_A,Residence Inn by Marriott Charlotte SouthPark,4.0
mKTq1T_IAplDpHUcMzOXkw,Tipsy Ryde,5.0
mKqgZTqL4qooW0aw7IJScA,Pittsburgh Marriott City Center,3.411764705882353
mLL93e2QR6peIiv1_Esq2w,Alamo Rent A Car,3.75
mOfmGrhxbzhiAcM-drXCRg,Marcelo Delivers,3.0
mOgOyznktg1xZcGNwT63-w,The Map Shop,4.333333333333333
mPeD3z6k0JLNZIM9ow9hrg,Lion Habitat Ranch,4.209302325581396
mQ9ptUAjjP-VVl_Zixjngw,Mill Avenue Travel,4.666666666666667
mQ9sBO4jSO_2W-0_mb_SNA,PreFlight Airport Parking,4.333333333333333
mRjJFIVsR3TIVbwwkujpYw,Starpoint Resort Group,1.0
mRsb657hi4iQcb0r5_VlYw,Arizona Charlie's Boulder,2.2142857142857144
mUQ0ffOfaBn_E5kyZUkvOQ,Airbridge Tours,2.5
mV-2L0NM3G0hiD6n_XCmeg,Enterprise Rent-A-Car,3.6666666666666665
mVKUS1OUE47wE09A78uHhw,Anneke Marchese,5.0
mZg-22iMnOboK2IA-TWh9g,Mercedes-Benz Markham,2.0
maf3B0qfmsYFCBGVtpF-MQ,SuperShuttle,1.0
makqSKZaz1aUipoWBW0BsA,Westin Las Vegas Hotel & Spa,3.2181818181818183
mbLguBsFuy34zKlor2xcIg,Hilton Grand Vacations on the Las Vegas Strip,3.4893617021276597
mcHO0l7ALw5nwCeaKWKBXA,El Cortez Cabana Suites,3.176470588235294
md5WjxWvMK_GFNptVwGFFQ,Skylofts at MGM Grand,4.7
mdAY2mCRiaOKn3BONyTG4g,Quality Inn & Suites,1.2
md_LMnLDLRwzdhsvmzORgQ,American Express,1.0
mecsQKXfX3iPtlrc4acySA,Hawthorn Suites By Wyndham Akron/ Fairlawn,1.0
mgepLHs5tGQhxDiF6aYVGQ,Hertz Rent A Car,2.0
mhODWs2r9xApNhx0Yfbqcg,Millennium Resort and Villas Scottsdale,2.8
miBmI8aQuw1uXoeWX4u1yw,La Quinta Inn & Suites Pittsburgh North - McKnight,1.3333333333333333
miO2-AqicQrgfmNdfGCOjA,Bisha Hotel,2.75
mmlyt4fX1WwuKnVbCn9p9g,Loews Lake Las Vegas Resort,5.0
mp8kTr-1vjqkAFBWP_mTLw,Homestead Studio Suites Hotel,2.0
mpQzuOe5El0s9S7VtKxp1Q,Milo's Inn at Boulder,4.285714285714286
mqDOqjYBYK4nzgDavVu2-w,hampton Inn & Suites,5.0
mrUivPUQoXpfvytfXNQoiA,Estrada Car Rentals,1.0
mruax-1iDdb8GlAKwLy8JQ,Hotel Indigo Toronto Airport,3.5
msD4YlKD2dHaTKQWuTWgqQ,Long Branch GO Station,3.0
msJHq7202qZE6dRRcuJShQ,Country Inn & Suites,3.0
msZmbTXbimgPsrcIcl6Mvw,Home2 Suites by Hilton,3.6666666666666665
msoxboBxROP3V9S3G6wbfw,TavosList,5.0
msrnuPWbnPCUJlQOpc97mA,Homestead House Bed & Breakfast,5.0
mtOtupjmjffnLYREy0Evbw,Bonnie Springs Motel,4.0
mtPubgABGnZVoIdDPJKTNw,Scenic Airlines,5.0
mtoGXUEbX4-q4_CzrbMdSg,Thunderbird Hotel & Lounge,3.25
mu3-HO6NuVjs0UTa9IsXZQ,Consolidated Resorts,1.0
mup2GF6jVRUep7wQcqNZ9g,Uferstüble,4.0
mv9CWDyMw5jgFmtrJePN3w,Robertsmith Ranch Resort,5.0
mxEXOkK-zji3VfDr1CLFAA,Pearson Hotel & Conference Centre Toronto Airport,2.0
mxNhsw3I0SK_AnJD8CeKmw,Holiday Inn Stuttgart,4.0
mxVSkKiX2eQ6NVdtXyNL_w,Kai,5.0
mxeYwJLqiV2IRRcQgxFRBQ,Starbucks,1.4285714285714286
mxuwZcFe7rUC7doPDoBPPQ,Pullman,4.4
mzWct2Vkin56ue6dIzmq8w,Best Western Paradise Inn,2.5
mz_VGQ9iVR-C9HUGBZzguw,Executive Hotel Cosmopolitan,3.7777777777777777
n0SSApg8pIMu9uWr7IvxcQ,Fox Rent A Car,1.7419354838709677
n1TqzfsiqYpR2gkt0FQ69Q,Palm Gate RV & Self Storage,5.0
n1deY7Ymy6C_VyS1DF3tnA,Visit Pittsburgh,4.0
n29gEcBfKHjTB8jyG2IHaA,Trolley Tours of Cleveland,4.6
n2OJ7LiXsuoel1uK8AYF4A,Novotel Mississauga,2.2857142857142856
n2yMw2PkNe99x464j6xQDQ,Scottsdale Cottonwoods Resort & Suites,1.6875
n3LN_WcyXxzljtPbqp3B5Q,Enterprise Rent-A-Car,2.4
n3z1qddNQpRdBjuLspRiwg,Residence Inn Phoenix Glendale,3.0
n4xnycGzCLm7_2dUHVaL6w,Spur Cross Stable,3.857142857142857
n6vvlJZKltJ2iZzomFoysQ,Easy Link Limo Service,5.0
n9N4VwCLkGLjSphNJLBjBA,Swift Aviation Services,2.0
n9_TozJk0XMDt7XnHQkMXA,Der Sonnenhof,3.0
n9r6Rxr3gxbZiSHWEB7ujg,Sleep Inn At North Scottsdale Road,5.0
nAFwDGNVauzbzH6QCudEBA,Scotline Tours,5.0
nCbH3OrBj9YMp-_s5bTsbg,Auberge Le Jardin d'Antoine,5.0
nCcgzTaajDGgrZpFZaq8Ug,Super 8 Phoenix Downtown,1.875
nCwW9ACIIXBQ-jiCmsi22A,Super 8 Motel,5.0
nD7JKvHL4U4xJZEPIRva7w,Valley Metro Rail,3.6666666666666665
nDpiX_Pmj1apgGtMRSCpqg,Sherwood Guest House,5.0
nFA_MAthdA0QwePk6RM6tg,Enterprise Rent-A-Car,3.0
nGlbL1liANEGNWae9xljjg,AC Hotel by Marriott Madison Downtown,4.333333333333333
nH1n-Wh-H3TdEA0oZxzPSg,Wyndham Stuttgart Airport Messe,4.0
nIDu18bb-htLWje2v6jJ3A,Venetian Race & Sports,1.5
nJFwhQ3ebu1AAKZkYdMdWw,Budget,4.0
nJVDHjoTilGmhLjXAOwiyg,Hemispheres,3.0
nJvUlpx9ODF2e1MszNYY3g,American Airlines,4.0
nKEMfFrr83Mir4pYyaXM-g,Just Ducky Tours,3.7
nKTmOj1GG27WXspjcq7MQA,Uber,2.6666666666666665
nKdONHkJYOQ7GiVP2u6O6Q,Embassy Suites by Hilton Pittsburgh International Airport,2.272727272727273
nKqtTQuchK_V4BZprABZ0w,MGM Resorts International,2.6666666666666665
nMIbCxC015Ojzk5YwBuFAg,U-Haul at Grand Ave & Indian School,4.0
nNAttQFtT9gdD7pocwz5rA,Barons Bus Lines,2.0
nQD284VfImPe_UXkmq4yaQ,Rumor Boutique Resort,2.75531914893617
nQEPt9EOuy59pdrIUASEag,Motel 6,1.5
nQGOeXkHJ0WnmN48LiMceg,Brasil Travel,1.0
nTNvXWWEw4kCMhv78pMHBA,Silvercar,5.0
nUOkOiwDKPpEAgfx7N6DFg,University Bed & Breakfast,2.0
nUSQIDmgcBfUAA8MaUyKFQ,A Step Above Limousine Service,1.0
nUW1szHzt5eGJYaY0A0x7A,Parc National d'Oka,3.0
na4Th5DrNauOv-c43QQFvA,Bellagio Hotel,3.6666666666666665
naasPCGv9LRkMTjPeIyoUQ,Hilton Garden Inn,2.8181818181818183
ndTINKMlSIwMp6dEKVXeAg,Graffiti Art Gallery Alley,5.0
nfMv23QJ5Y727CTomzKERw,Hyatt Place Charlotte Airport/Lake Pointe,4.0
nfo2-p-MnztVCMOQktSbWA,El Monte RV Rentals & Sales,1.875
ng_d_k5MhqJ2ggU3gZ6uCA,Country Inn and Suites,4.0
ngaz2hdMVYJj6qTTEY_VJg,Hotel Dauphin,4.0
nhIWy8eXayUvDzAz3Ef-Og,Best Western Plus Casino Royale,3.6530612244897958
ni2m-QoxuCmIKQPFCBGUiw,Homewood Suites by Hilton Phoenix Airport South,3.4285714285714284
njM6ktMymht6f5IvlDNy3Q,Enterprise Rent-A-Car,5.0
njaggPUj66jhGkJlurt9nQ,Vitalone's Services,5.0
nk6R9OLIo1ziDADEIAgj-w,Residence Inn Charlotte South at I-77/Tyvola Road,3.5
nkePj4EQAbreJNOCyE1QGQ,Avanti Rent-A-Car Agency Operator For Avis,5.0
nkfOu2xOnhqHOsW0yX9OhA,Hyatt Place Cleveland Independence,3.9
nlpqrijlIf0jh1KyEQMQpA,Hertz Rent A Car,5.0
nmZFFZ_tA2H_O6xU_ZiC2w,Auberge De Jeunesse Alexandrie,4.666666666666667
noZqYxiElPe7I1f5nlNxew,Radisson Hotel Pittsburgh Green Tree,1.5
nq15wdCeJEy6iDIo77A6tg,Hampton Inn/pittsburg- wexford-sewickley,2.0
nqj2LI20m-2lrpTfYbXFCQ,Comfort Inn,1.0
nrGPFYURdLCWjWq9z9_qBg,Charlotte Marriott Executive Park,3.5
nrmRGQJvSZLPYevdsNk9zg,SpringHill Suites Charlotte Airport,3.0
nruI-Q01FexvUHl97QZauw,Professional Driving Service,1.0
nu0K1tZI7g7VcOiDENiYRg,Courtyard Cleveland Airport South,4.333333333333333
nuQu8lU8P18OdAZdnJUj7g,Lux Transportation,5.0
nuhx24_a0iySSpAfQe2DAg,DoubleTree By Hilton Hotel Charlotte Airport,1.5555555555555556
nv08WDOrYYakZV0NosI6RA,On Time Executive Town Car & Transportation,3.0
nv2z5SYQR0JlzflUrm00Mw,Las Vegas Distillery,4.909090909090909
nvJjfEPYFXj8sJZcbt0k-Q,Bob Evans,2.4
nvPbSqM5m4zPjLPIAUzwzQ,Zoom Tours Toronto To Niagara Falls,5.0
nxCRx5_US4XLxufkF6-Tlw,SuperShuttle,3.9047619047619047
nxd_V2k4vr9aUczFm2xE9A,Country Inn & Suites by Carlson,4.0
nzaquapFlE_67JIBdxV_ZQ,National Car Rental,4.2
o-QcGpVgnWbDXgnAa2ThTw,Stout Tent,1.0
o01K7vCl9oOfyTn9hy5dow,Yellow Cab of Charlotte,2.25
o07Et1LOvqhVwIsclDhaXA,NH Stuttgart Airport,4.6
o1zMpJtk_Qc6jqsAbJZYDg,Templar Hotel,3.0
o2ZWP1WGdSJdhab63ebcaQ,Scottsdale Segway Tours,5.0
o3YzbfD7mmldxxnSwRLSrQ,Bob Evans,2.0
o3c5eZcW5Z9OYmTPTf-hhw,Frontier Airlines,2.5
o3dKT4Fx0GJKoKa-6Wwf9A,Avis Rent A Car,5.0
o4OqpOhalpoVGe8fiRzy_g,Drury Inn and Suites Phoenix Chandler Fashion Center,5.0
o4hn9FUOQvwSeqQiy5aTaA,City Center Motel,2.0
o5UkdLZfRm5FQ6jo368qxA,Hainan Airlines,1.0
o5a72VNlcdjrQjD6-K6rSA,Bob Evans,4.0
o64dQ9LXZ_UfnzGDdVutbg,AAA-Anthem,5.0
o7AiTlyWUrBSzdz6oMHj5w,Excalibur Hotel,2.633047210300429
o7MHjT4T0L8QfC66_0Cj1Q,Comfort Suites Peoria Sports Complex,3.0
o890QdeQ4nyatJCmsPOP7A,WorldMark Phoenix - South Mountain Preserve,3.0
o8C2o_E1JqeZg6xLEnICgA,Super 8 Madison South,4.6
o8MxZKmLhdrRk8EoRX8Sog,Park Hyatt Toronto,3.6666666666666665
o8nKuZug1KX8SASXUT6HGA,Neill-Wycik Backpackers Hotel,3.0
oARcFt911JaTY2vEGuUrDw,Ramada Inn,1.0
oAyErEq4fHW2nYJ9F0YS2g,Enterprise Rent-A-Car,3.0
oCHXR-El2znEybGh7Ljm9g,Holiday Inn Express,3.888888888888889
oDD2qEi6U46fjHX0EqSRZg,Hilton Garden Inn Toronto Airport West/Mississauga,3.6666666666666665
oEZx-WB4mAk8VQBIyj9xMQ,Crowne Plaza Suites Pittsburgh South,3.3333333333333335
oFO64Vojia0Kc-MQ51joLg,Hyatt Place Phoenix/Gilbert,4.571428571428571
oGTYDN6lzkBuFk3mTpFB0Q,"The Ritz-Carlton, Cleveland",3.272727272727273
oHbNoRbpJyEzrYz3yG2C1Q,Hotel Casa Bella,2.0
oHj-JUX1oP5VUygjiMSTng,Corriegarth Private Hotel,2.0
oHtS1i6jLf9d0rEJE9r_4Q,Econo Lodge Downtown,1.0
oIyyJje6VCc_VDK5JMRtrA,The Canyon Suites at The Phoenician,3.7142857142857144
oJIFdFAXgCh10bDVuNCR5Q,Exotic Limousines,4.0
oKjMD5jNY_1F6j22EF4doA,Super 8 Motel - Phoenix West I-10,1.2
oKjWXY8oz6fapcfbJCraGQ,Holiday Inn Express & Suites Charlotte Southeast - Matthews,1.0
oLb3-eXUFtCFJl2DuBhcvA,Hampton Inn & Suites Las Vegas Airport,3.4545454545454546
oN7zVYLZQWGWdCMSObFaWA,Kaisar's Guest House,5.0
oNLZUsf2jBsprhZsVeb0BQ,Lyft,1.0
oNO7MwHpa63yxw_DiYDmQQ,Mears Global Chauffeured Services,1.0
oPLAdhhC6XudE6CPTSFVyg,Poker Room at the Palms,2.5
oQ8pVck8supAH-nDnkYdOg,Travelex Currency Services,1.0
oRLBEMvxx6i3kRAf2ayJtw,Country Inn & Suites by Carlson-Charlotte,3.5
oTQUl1GmFNJtaSDYmQhlTA,Hertz Rent A Car,3.0
oTUhDAMPbhR5T6y_AO11hw,Stillwater Spa,3.7142857142857144
oTbk3lEcpMqFz7dp2pAvtw,Bespoke Inn,5.0
oTuz4oOnbIc2dPnjgBWTgA,Discount Car and Truck Rental,5.0
oUpxPJUKxuE3KbDIzRPnmw,Enterprise Rent-A-Car,4.5
oWQO0tMqh8eIZS5zYMDl0w,Designated Drivers,5.0
oXB06WbOJJau7MFoF6UjAA,Embassy Suites by Hilton- Phoenix Airport,3.0
oYe44IGODTWeRc7USD1Xww,Clarion Suites At The Alliant Energy Center,3.3333333333333335
oZHmTCpgu-5hOMEEIqZS-A,Susan's Travel Services,5.0
oZtSUdWsbTTbxw3pql7d4w,United Airlines,1.625
od2KZvDRoGogN3apthJ3Ug,5 Star Helicopter Tours,4.285714285714286
od6ojuUFguCrdsHS2ZyAZQ,Clarion Hotel,2.0
oecb2RmtclNABOZ1AIt-kg,BoltBus,3.5
oiL62AHJj-gccQRCh8V9nw,Holiday Motel,2.0
ojVMTqHOycWjMFIATg-jLg,Southwest Airline,1.0
ojeuvRJrvkUbzB41CX8Hcg,Holiday Inn Hotel & Suites Montreal Centre-ville Ouest,4.0
okO10H5YosYF020aXy2Hrg,Alaska Airlines,4.0
okhEH9eK8qL5hmsISqlDEQ,It's A Luxury Lifestyle,5.0
olNn7tbHBlFL6ZJYF5uSxA,Avis,2.4285714285714284
om9EXJjK3UbBFhWWhCNr3g,Fulton Street Food Hall,3.526315789473684
oode-Je2bTZxpkDjMH0cLA,PostalMax,3.5
op0sZT-TNyeTMw0m3HUUDQ,Hampton Inn Westlake,4.0
or6T6aO2vqibIZwHA3DWYQ,Delta Towing,1.0
orWh5Pi4vMBqkza2HnMa2Q,Hampton Inn Toronto Airport Corporate Centre,4.5
osfl1yiBwd1N4SasuKrdXQ,Value Place,3.0
ou10DG0Cv7qWE3Eao8DH2w,The Driver Provider,5.0
ouGeRLBxGEbT2Qp4knM32w,Desert Snow Connection,3.6666666666666665
ouUY3E5YTBPklBRs2ggKwQ,Buddy Stubbs Harley-Davidson,4.090909090909091
ov7eBYWcLqNll8NB0F22-Q,United Club,1.0
ovFnrmsT5rUpbAQE1r-V0Q,Segway Las Vegas,4.833333333333333
owLXnEhlMLsFpemYoOxNkg,Tuscany Suites & Casino,3.2661290322580645
owwc9Aq6NmK5KcmYj_4PAw,Toronto Airport Marriott Hotel,2.3333333333333335
oyQ5CRBeTjpv5OwIo21TMA,Baymont Inn And Suites Concord,2.0
oyluXrwjEp0EUIKJguGmDA,Las Vegas Paiute Golf Resort,4.083333333333333
ozRa_da3GZi1nquaVG-t2w,Le Centre Sheraton Montreal Hotel,3.25
p0iEUamJVp_QpaheE-Nz_g,"South Point Hotel, Casino & Spa",3.4175824175824174
p6BRycRLALDzs0QG19Gl9A,Wow Airlines,2.5
p6M16PUsAviZiXtT2rJCGQ,Country Inn & Suites by Carlson-Madison,2.0
p7GPFefPUjm5bwWKuKE71g,Residence Inn by Marriott Phoenix Chandler/Fashion Center,3.0
p7r2ZiCBrZ3S7mKpNoixUg,Terrace Cafe At Hyatt Regency Phoenix,1.6666666666666667
p8-y_einqUcph3tXBAkGcg,Dollar Car Rental,1.0
p9wnRto_XWG6YfF3BuYg8w,The Ivey's Hotel,3.6666666666666665
pACfnw26bYtt5h09YWj1bg,Novotel Edinburgh Park,4.0
pAbiZjV07PNTyHFTnK7GQg,Hampton Inn & Suites Phoenix North/Happy Valley,4.5
pBt4sVWIJCNgzs77YGXZcQ,Vegas Mob Tour,4.0
pC5OjIdGleHQ97VfeGsmRg,Hilton Garden Inn Brampton,4.0
pCI0iwv8Ff0PgHddQd6kEA,Mercat Walking Tours,4.0
pCSi-ix3ptfczzD-nzzKTg,Adrenaline Rush Slingshot Rentals,5.0
pD2-18YQ1aPJG_VDElD3Fw,Del Condominium Rentals,1.0
pDxFt767RbIzkX_ZqgMGNA,Courtyard By Marriott Cleveland University Circle,4.25
pELYR3hDc20IwzzR-ZTcTA,Skydive Las Vegas,4.454545454545454
pFT-iEuyXOM-YY7GTJpnRg,Diamond Resorts,2.0
pGLI8cMlay44bxYYjb4yIQ,Japanese Friendship Garden - Ro Ho En,4.222222222222222
pGPHiWblTWYv_55Axi7r9A,Knights Inn,1.0
pH-J7xJywiqN01QSl7h5mQ,Ramada Glendale,1.0
pH_qWwURHklnPmT_AG7VGg,Croisières AML,3.0
pInDxskIAcXxbQ5lDI-_ZQ,Rainbow Ryders Hot Air Balloon Ride,5.0
pJHeiIH_L9YMeeqS3fvpAA,Affordable Charlotte Shuttle,3.6666666666666665
pKk2Lm1mdOuzuEZ21I3d_A,Quality Inn Pittsburgh Airport,4.5
pL7PHS9WvMY8gBfyIE42GA,Wild West Horseback Adventures,5.0
pMMFdnnEHsfoDm558mnl-w,TownePlace Suites Cleveland Westlake,4.0
pN9FtkDmlafRi8kUDUnN8w,Microtel Inn & Suites Pittsburgh Airport,1.5
pOctu2INoc_mAt7mN7PxnA,Hyatt House Pittsburgh South Side,4.090909090909091
pOidKp4POMXsnAXWo921fw,Quality Inn At Asu,1.5
pP31xhEnnSuGX9Hc133TJg,Bond Place Hotel Downtown Toronto,2.933333333333333
pQK6oQF0fGTlhQqvTKoutA,DER Deutsches Reisebüro,5.0
pQgefWpBaOoI3T9L5fMLeg,Spanish Palms,3.0
pQy0_I43wdX9TB2KIssHhA,Comfort Hotel Airport North,5.0
pTeAY4xq8OtUcYG_drxj_Q,Amazing Journeys,4.75
pV3KS5AAz2ILRkqy5hy1lw,United Moving and Storage,1.4444444444444444
pWD-7GmdEJWBWxEk8QMOGw,Admirals Club,2.9285714285714284
pY2kyXG_8aEvXu5TOnmIcg,Holiday Inn Express Toronto East - Scarborough,4.0
pYGgILaWIk-yRsjQpZCIZA,Radisson Inn Akron-Fairlawn,2.4
pYeoaUJ6veQ3FEiSBnVMcw,Payless Car Rental,1.4220183486238531
p_BiDJGp2ZeyilbpoZA_IA,Urban Haven,5.0
p_KC8_d_MQnfJwgzm6Azdw,Billy Bishop Toronto City Airport,4.2592592592592595
pb9hSTKdX6MYrSuBPfwNAQ,Rustic Pathways,2.0
pbtrEH8x8Jp4fIRQ6mVOPQ,RC Auto Corporation,4.4
pd_1kDiZj8nZWhkXbX0XvA,Thunderbird Executive Inn & Conference Center,4.5
pf6600GFPmpPX4GrrasyFg,Park'N Fly,3.3333333333333335
pfFmYXDXc3_w5h-kJkIgSw,Scooter Rentals Las Vegas,3.5
pfygJDwNjQyL9ZbC7OT7Fw,Pride Travel Centers,4.5
pgm3ksmtJhtK4Qa_h3E59g,Inn At Brandywine Falls,4.666666666666667
phJAiadcWTtERPmiDrQfBQ,Ganley Lincoln,4.5
phrA7XMaXuPEsIJCl7JWXw,Avis Rent A Car System,1.0
phxC_5lTppMGf79F8Y-uHQ,Float Toronto,4.285714285714286
phyRsxyO2mTAotf9rnEacw,Hyatt Place Phoenix Chandler Fashion Center,3.5555555555555554
piAAi-H1MDh4mOXPgu3okA,Lake Mead Cruises,3.75
pj-fh3fEqh4vB5tnJfJgXw,WK Travel,1.0
pjGvgTlLQPjaky3OcRANHA,East Valley Shuttle Service,5.0
pjcaMbhKeSK8VhGhj1Q_lQ,Rodeway Inn Airport,1.0
pkscmWKfr5ad6L1M6Jn9eA,Enterprise Rent-A-Car,2.5454545454545454
pnqMaL8tUmsYXx2NTEyUiw,Greyhound Bus Lines,4.0
poQbmWrJlA-GlqRv92Z5hQ,Sleep Inn Airport,2.625
ppoy_jcFLX7K6fy_FYykmQ,Monte Carlo Inn - Toronto West,1.3333333333333333
ppzuiLwc5o57GCAQ0S2FYw,Courtyard By Marriott Akron Stow,3.6666666666666665
prVAk6nArKJ86ThNeo875w,Royal Taxi,1.0
ps47BgdhESGIPOZ2wev6DQ,Enterprise Rent-A-Car,1.0
psTXiosTEF8aM7MMaAe3gQ,Hilton Garden Inn,3.0
psYG_KXZZM4BdxbRS09NiQ,The Hampton Inn,4.4
ptT223PzOxa_ncpwH72IsA,Budget Suites of America,1.0
pu0GLOGREXLb_pz7xs8abw,Best Western Superstition Springs Inn,3.3333333333333335
pu3BPcCqlyuOKS_FohFgpg,Avis,4.0
pums30hjzuRa4pnvVQIudg,VIP Taxi,3.6363636363636362
pvuqXq2ricB1klqZxxRVCg,Mercure Hotel,3.0
pxCchlWQm8rM8pbcPg6R1g,PGA Tour Superstore,4.222222222222222
pyHe_lmm_rNlXGgm11FuPw,Best Western Hotel Stuttgart-Airport Messe,4.0
pzj-v-mEHbxxjcBf7Ai5lA,Motel 6,2.566666666666667
pzkERcgkE3NNsuhAlKzduQ,Restaurant Grünes Gericht,3.0
q-rIIOWD9TW5VFHQdCDlQA,Isabella Hotel,1.3333333333333333
q0wR-NrARFLpZK98l0YDMQ,Hilton Garden Inn - Toronto/Ajax,3.0
q19yOgroLpW_wr_SLzHnpA,U-Haul at W Broadway,5.0
q1DPrSrM1cbdTnUONdkwpw,Holiday Inn Select-City Centre Lakeshore,3.0
q1rp-QrVnr_0tqH4fl-9zA,Warren's Moving,3.263157894736842
q1vE_y8h145QNl4oKzNXCA,Super 8 Mesa/Phoenix Power and Main,2.5
q4_dkVlS4KEAJOEJlNv5Pg,Enterprise Rent-A-Car,3.923076923076923
q5MtvIuYlyndGb6e3em1xw,Bob Evans,3.8
q5SoWYsF-u7zrlYWGnkdjw,Frontier Airlines,2.0
q5YO_KNZ7TF7PSrxSd-Kog,Avis Rent A Car,1.0
q6C2SPqctueWFuPvLKjCbA,Sheraton Pittsburgh Airport Hotel,3.25
q71J8-4F0T7ntoGrUUe51A,Best Western West Towne Suites,5.0
q789BSkM8G4pVhqgkGI-pQ,Enterprise Rent-A-Car,4.666666666666667
q7hP3mstkI1YBbFaMym-XA,The Drunk Drivers,5.0
q8d4RWvKzkfP5MGY8Db4EQ,Best Western Premier Park Hotel,3.0
q92XWLJ7nbL5hYgjnIEsjA,Hotel De La Montagne,2.0
qADbloESalEHyt67JDChUw,Hôtel Européenne,3.5
qAyIe_m5SJi_HDq-NMSmzg,Cruise America,1.0
qDBZgOyugt7RrWsZf-XfCw,Reiterstüble Gasthaus,4.8
qDSpwXOqjcsuvZFlMHUSrQ,Car-olina Car Service,5.0
qDr2lKv5vORcq9B9lN0pLA,Caledonian Baskpackers Hostel,5.0
qEY6ceR1HVogrvcQuKHnBQ,Arizona Party Bike - Scottsdale,4.833333333333333
qEkzKvRI3_pCPkTwZSoB_w,Comfort Suites,4.0
qEy8B6vZSe1fdy_vmB7qNw,Wyndham Garden Phoenix Midtown,2.2
qGdSt9xX5eKvMSXtm5_8kg,Art Roch Hostel,4.0
qGwz_gJIZdRs4vTPcaIg9w,Hilton Cleveland Downtown,2.7777777777777777
qH2DlKaTe39j0y3GAodBgg,Hilton Garden Inn Pittsburgh University Place,3.5
qHH1B2GxDz_w8lgT4oE3Jg,Cutter Aviation,4.0
qHHTKnQApvCZXVINU9PmcQ,Enterprise Rent-A-Car,4.666666666666667
qJZvNzpWMnXvVRbc3F9slA,SpringHill Suites Pittsburgh Southside Works,3.25
qKRdU3T42sN0odTBIGlM4Q,Wohnwagen Winkler,5.0
qLNHyLeYRra47zzFA1LBUw,Courtyard Toronto Vaughan,1.0
qLTQc4KzaEopOOMmYawNcg,Awesome Adventures,3.857142857142857
qNO_4rmzvvxB5ILpQFKiEQ,Snow Village,3.0
qPGSU1NFePZ2lpwNtMFXmg,Infinity Concierge Services,1.0
qPpwbfaaKCs6J4nKsAXLfw,Quality Inn,1.6666666666666667
qPrnjtjczOT-vn5dhZTMIA,Casino Travel & Tours,5.0
qQIkZF4Y4RDeX4TFLCJBgQ,Arizona Shuttle,2.6153846153846154
qR62k9TVEVwRuQH6-4avHA,Loews Hotel Vogue,4.090909090909091
qSP6RqBJUyJRsQKTarlo6g,Artisan Hotel Boutique,2.9545454545454546
qSkGFtWm2yw2qX1nITb25w,Enterprise Rent-A-Car,1.5
