,business_id,review_id,stars,user_id
43332,AV6weBrZFFBfRGCbcRGO4g,eoqCq7cvNI2VKxyw_MkkFg,2,Tlwf8Pj1VUEzqju2frEvyA
43333,9k6nSDyYjPMMFoTs3kXFFg,sBpGgXVWDbG7CL6JXxXxZg,1,Tlwf8Pj1VUEzqju2frEvyA
43334,BLIJ-p5wYuAhw6Pp6mh6mw,fbt2B9wUysFDvPnUmI_e9w,5,wnTMGc5QU9KNI-gLTJn4Uw
43335,bsrj9_hFAql3dlSf244zpg,8IM1ka62OxQ14hKp2h6EiQ,5,4Mw__5UeTEW5L1B7nriYqw
43336,VaWK9wJDs3yyh0y_wm3hwQ,790gFgnQzB2XxH5T6Hfw0A,5,8AHKJw1pHAfdZl0oyv6w8Q
43337,BWhwqHwMybdKhtjaIB9XLA,VpjsFbFAEm4IHxhl9SBPOQ,4,Jtq_pKd7GVbXvFY8YU8kmw
43338,CTYj1egmwLklgNULra_dmg,7HpjAtQIFUSYjcuwMz2IqA,2,x52wNbK2OhBQ0O0_jSJF5g
43339,hqDQ273HyKnjlIfJa8Xkvg,mcXeim5IgsNwTzpEFFLH-w,3,jMQU9v4P1VLV_llILgqilw
43340,H9sg6Vq9m9C9EyBEPypPwg,dGW4Z2w_EU1pt0ISdwt3dw,1,DnPM71h-jHtRKlOPYOsXMg
43341,ah3u0BivDU0Dn_-wP6-b9Q,GohupLGOasa2Gq83SNb7yQ,5,Yjer78RnYr7OCzirgdcOaw
43342,V9yScdoHPrPEXIbOIkeiaw,I9vlk35UvQzDqCr4LtCzjQ,4,Yjer78RnYr7OCzirgdcOaw
43343,UmwUz-NcGi6GqgTZJi_Ouw,hFFtyJMpHzGlljkmDMC3GQ,5,Yjer78RnYr7OCzirgdcOaw
43344,DfgZlNgKwBvCpA_0alumXw,Nyn3RR7z6r8AlqBS4S-gLg,4,Yjer78RnYr7OCzirgdcOaw
43345,El4FC8jcawUVgw_0EIcbaQ,tvXtxX65-f_TGcPihUoPiw,4,Yjer78RnYr7OCzirgdcOaw
43346,qjnJFZtsY_nfRzoL3J_UWQ,_nK-xQgApznZeDV4O1BCOA,2,Yjer78RnYr7OCzirgdcOaw
43347,EkcvKpMSuaH_dbBgZ4TC3g,IuO_B2_JgueESRGhyszU0g,5,Yjer78RnYr7OCzirgdcOaw
43348,Ccjo5j4A5-gVaBbuHAqzVA,NS0HOdMdH988VvI_tFw0Fg,5,Yjer78RnYr7OCzirgdcOaw
43349,0VUISnHjK9z9ihkwyEtpSQ,1I7BdBYU7BMDrCvYQMsxRw,5,Yjer78RnYr7OCzirgdcOaw
43350,W7UxnVfXdUFm5OlJz0KBhw,jmv3IDKzvqvbwg3gO6StPg,4,Yjer78RnYr7OCzirgdcOaw
43351,quiMxKxKiA67WG-TIaAmhw,68Xf9ljpcvi0Ld9onTH19A,5,Yjer78RnYr7OCzirgdcOaw
43352,FaHADZARwnY4yvlvpnsfGA,UY4KE_BvwuP9nIV5v0RPZw,4,Yjer78RnYr7OCzirgdcOaw
43353,5LNZ67Yw9RD6nf4_UhXOjw,ucrmepqyyih2hkRWhuRaCQ,5,2AUNklKFt-GUW5-jQVrE-Q
43354,1VMccrsa7R7nzDR37HksKA,ivtANJmGvoMmmgTIoxLDbw,1,Tk4dv-f115AJ65dzCQgefw
43355,u7CxxEzx8hvjoJ8onN4zTg,wtUE6HXprc4fGIZ8McGTTA,3,QqFNOb1u_7CogYnKpJcf3Q
43356,v9u0NgjA4iQeKGevFnYSCA,9EgMWgyV5AlAPMSmA_CoRg,5,YORJi2JtQg5Mo4nmKOXzag
43357,u_vPjx925UPEG9DFOAAvFQ,-gRq02oVAqlLO1BecbiTCQ,2,9vzlut0pPAIVa39Y1AWfLw
43358,XwV2-lISDp_5Acy72bA8Qg,plzyJMZ7aP7kTGAfvvPMQw,5,GfudWWMBOs3CYSQOP03hCQ
43359,_ZfjpSEO5ntk-1hbnwCR4g,ixBV5HzU8jXePWSRu-zzfg,4,4KZ97AwDHqOMA-BEDBkEfw
43360,XfPNKJ0yH6HexvLV87jvaA,FlG2Reo4wCaEyWMxwe98Iw,5,_Lhy3NTFPFkhbAVshVJ7aA
43361,5FVEiGzKdJ-rVWewKYpyyQ,7QTG_3Iiw11x5rT6Tse-lQ,5,RAHgokOc5LpTmMW9nBcn8Q
43362,5iSmZO0SrKU6EoXK_1M8Kw,moi8nkYDPUjHVVRlaMnbhA,4,xPcU7STaOM3Ok_1crGsMww
43363,E7wlbsQgh4S38ESTSdMe-Q,88dl5OeQ1CI5nVRX5RWSRg,5,VT6UM64C88c0lK7oo5Zz8A
43364,E7wlbsQgh4S38ESTSdMe-Q,pszhdk33lnD-_jSf2lX12g,5,f0Rh-XDZ0gmMVyE7eRlKbg
43365,-myzNbEsokPAlsRZqkZlsg,EKIFDx9CVA5gNfQNkd6o_w,4,W7o-AY6Hpyb5WkgxwGH_Yw
43366,uGZHptbAIQDnpCb-WuSYLA,z9osLSlaFDWhwMKI3YpbQw,2,fqIWhF0pL2TI4VHsM7rOLg
43367,3W4P1TQJoiXvjc1JXUiznA,ARqssizuqp1mGhb3Oit8Tw,2,fqIWhF0pL2TI4VHsM7rOLg
43368,jISoFfyCogwrkEobKkwhHA,tkgwVxUjSizqFV2w5ZHaTQ,4,fqIWhF0pL2TI4VHsM7rOLg
43369,_I-WdmpqXlcnv6yWR414Sg,RjfnIAhf__mq-Ga_FRD0fQ,1,fqIWhF0pL2TI4VHsM7rOLg
43370,I6p7h2fqfehRoh61NxDs2g,ZkkSyDBNMYORw2V-aAEvsg,5,fqIWhF0pL2TI4VHsM7rOLg
43371,V90fC_aF-_DNYzQvUtbLww,djqLr1bK-wyU884bD7z9_w,2,OgWsZsSFoQYBbjDR3C6jKQ
43372,FaHADZARwnY4yvlvpnsfGA,mX4VZrBAE0oNcn_RieBLJA,3,RTM628EqcgmCVMX3nmMI3w
43373,El4FC8jcawUVgw_0EIcbaQ,Qe7VtqcHPauWUU3nSUcV6w,4,RTM628EqcgmCVMX3nmMI3w
43374,VyjyHoBg3KC5BSFRlD0ZPQ,yQvVCA34ngkakOBruB_tHQ,4,RTM628EqcgmCVMX3nmMI3w
43375,R6XcHWDs9dbxOEja0mR5vA,CDKbk52f5gpWaIAcoYoXwg,4,RTM628EqcgmCVMX3nmMI3w
43376,ii8sAGBexBOJoYRFafF9XQ,HNPwgR-qhmlFr4Wld-2Tcg,4,JseBksW8DVL596kJ18GGpA
43377,2JieLs02McAWSFnqVtnDhA,AK3BQ23-sYsLZyvFDbeGpw,5,gRtr6bDAC76PEkVB_7mDNQ
43378,xB7lUrTvm4eHK3q84PKVsg,mGkrq8WwA6bVJj5QBqSLKA,5,8gr6eWhSXTcWfxk-GCOohw
43379,ND0rsj4POXHf6qF5E8CEPg,ADH-_BNbUEZUnVdmGYY0zA,1,0ZdaiRNa2kG49L95R7Q2Iw
43380,BLIJ-p5wYuAhw6Pp6mh6mw,JKPb1FtJu6WCxtqqW_A7jg,3,5Nw0aCrXmFlrpoWBCAJ-ig
43381,yau0HbUmuSkmRoHORKum0w,NuYK28RfXF2sl3mDWPn8FA,3,GjiZ1hhexXrTtExxTyudgg
43382,dSoW20Sw5j5q8JXYEQBN-A,c40MKXbhF_Z6ZHFWIM3CdQ,4,Mv00uswT_LowtrgsiyyJgw
43383,zNJL_FKlQey0B9LuoHT3Hw,Vag-6vZJHEeYPvdyzEADkQ,5,3FkagBL2yRuyyowydkXUtg
43384,VxCnyVYn-FFgv6F1EqbdKA,5l7mGukMJfYaztKR90GQgw,5,Ql-lNM8qudJXhK5pClmLpQ
43385,SzidKLlwHW6xw3tjrmNbeA,D6fUhKk3R0AMYuxhNImj9g,5,gsyuT0bIpCMOwN0FactO9A
43386,OIOqy9gh3LOoyso3JMwyyA,XaCMa6eBhNkC3ZbkmAE7jQ,4,TeHtaKBdYF3gdOgLD6WqyQ
43387,uT1aIIhpRs4ivFGCC63-mw,aMvFrsOKGjG_PAjVO06_Ow,3,et62V-QAUVHTtj6XMq8AUw
43388,KI1qlezy-003DvMgYK40nQ,c9kMN4Yj47_P6tmmdRxWzQ,5,PZjORtotVV6-PpsnWERKRQ
43389,4GXII-GU7S0ZyU6ElkhscQ,27rkChUuWzB95Ol9WLq8_w,1,nD2iRtrg0TIFVl4OsTmKZw
43390,VyjyHoBg3KC5BSFRlD0ZPQ,En6P2e70WZR2S0Kdf7rmxQ,3,_jG4hcvfu-1ZJFIdTWqqtA
43391,BIBWGO_r_1znnlmLbp4Nxg,ibUWXDgc2ukG-VmVrHknLw,5,_jG4hcvfu-1ZJFIdTWqqtA
43392,jbx7M7moipnv3lkAVNsQ1w,-g4J9Y31MVlZ63mpsOvM2g,1,dKEf7fcc8qElzcCaAClezw
43393,ZynSNEGuPvGCj3eYIaLPlQ,fw_yE34ZJER8YVBwP8x8Fg,3,_qRV6YI3wm6hF0SF-2z8ng
43394,R6dsQhkBRq2qwwPnqommKw,jk-0FgIh2Gew54DdFlcAFw,4,_qRV6YI3wm6hF0SF-2z8ng
43395,IN3ysgB0iD2BuLf9eXqx_A,fBb31um0Wag3abtE1sXSfg,3,_qRV6YI3wm6hF0SF-2z8ng
43396,YXwYUDFAQD1sNm2c_5rT7g,iD-nt85dtH2Gd63cCj3ieQ,4,_qRV6YI3wm6hF0SF-2z8ng
43397,WOuE6HtLVTRothIN-zy4Pw,2DTzbIRaxTszJuYOHb_ldw,3,A9tCB-q2bb_2rCNYAOJOKA
43398,WYw3Uf56DT5IwpaLNnCH5Q,8qebpoMaZ0Ckbt_X88k1TA,4,swrx0uhNv62eAVuN18SJ2g
43399,-sAr-LA9TsIdl37UjwBlvg,g657l_BmTVOwkE2QXFs66A,4,1cd1TjQEynOjhBT-3Qnsjg
43400,rbcfYmJtqwIkk17IeOI5Kw,nLUXZR1m_71Ijw5KQXoJzg,5,_26XW5rbHCEtTx5IvrbgKw
43401,SMPbvZLSMMb7KU76YNYMGg,xBItO7eO3xDq7zN2n5xrWw,4,_26XW5rbHCEtTx5IvrbgKw
43402,gRCEObNuHtI61xR32ytqNQ,H4mkwVaN5pE646Gn7sNVFw,4,_8JP-izWJ3pfBMFeHnULXw
43403,GQnk0fAYzVvNScqXHajEcA,8mEkQh0ZxenKobdBjrMfJA,1,HTK-iN_HajK5FWc6h5ZLBg
43404,jKmAswXvFVRHN4VP-88zOA,fiJApxAF7_xBfSYjPB8f7g,5,qtC89SyxthPhQJOXk-d3zg
43405,6Ct57qgmXwOnzfSZoUGh0Q,IxD_MxKuSasRDS-zy8UqgA,2,lQcYIYjuqT6rsOAhjkwJig
43406,xtYiHTmunjfCN2sUaQxBjA,EN3nsb2MPqy2zx48NP7GAA,4,0oFTMDlozZeYtyOgSbeNUA
43407,NY80DkkCfEl198JmwtO4pA,T0CzlZwzI7va4-TQ9ZXMHw,3,0oFTMDlozZeYtyOgSbeNUA
43408,OI9a0_l82kvBoKGZI8grwg,zX-Fj13bK4hd4V4zLWSX-A,1,Jz-jv9wubjWFd1sPAvPK2Q
43409,na4Th5DrNauOv-c43QQFvA,GFI2OUPSEZSTPU53odEkfw,5,6WvriluR1yhXjBsZm_o-ew
43410,VyjyHoBg3KC5BSFRlD0ZPQ,3XaRJsKKpTGvWi7WlL13nw,1,VJwWu-m8ZuM7iMGoga5Lbw
43411,98YzjvO45DRRvqrNv0hhAA,g4iN3X21Rg479SZxBxPqzQ,4,a7DjeG0d6QUVG2e0Liy4Gw
43412,W3RYRiwXyPDS3ztG7iGZPg,Ktbx1AzdY2VdEs1bGWpdvQ,1,a7DjeG0d6QUVG2e0Liy4Gw
43413,Ql5npMMRWKurN99tgA-g5w,Uo4gTgUQzJNl-1XshNLhkw,4,-OTEmuJZof4IM1cTN8aPRg
43414,NY80DkkCfEl198JmwtO4pA,ECRhZhKWwDcPeUpvcjKIog,2,53WwPqgntIdY6GV37pQbWA
43415,uanCi4OGc1mHLGl_AT4JhQ,TbXCr3lUsMp3bRpDNV-Fow,4,53WwPqgntIdY6GV37pQbWA
43416,sJB3IplQbmUTdtzm00mLHw,O3nd3ATkDPlGtH4qHSeCaw,5,lpkcakuRCRmXsOeRd1Eleg
43417,E-6l98hX8jICTF6rKHxI8g,P9sVzTFqZM5r15fQSWkh1Q,5,s2ZguX-RRkYLFIKKhM_FCA
43418,Az_60nNuh1FH8Ds8oasZjw,ZzVaFdOnPq5lXzzyv4z0FQ,3,mVz90ZrxAt2Wki9YOycTqA
43419,9bO59CesgJPE9JIzRqTBog,Jn1AQCKZL_l5SZVgMTovgA,2,6mKvftm9zxzHyA7RpcA4Ug
43420,El4FC8jcawUVgw_0EIcbaQ,ia5dYqkjBBgNmZJHLI7lFg,5,OlElQy5Cpe076eenlqEsbA
43421,WYw3Uf56DT5IwpaLNnCH5Q,Shk8GqPAwTaD3k92222G1w,2,OlElQy5Cpe076eenlqEsbA
43422,9SU7ZZhaFUJJ6m2k5HKHeg,H09LKYfoFS5ahn5WcesqPA,2,vRIoKwj3LP-l23iz0a8fDw
43423,XFp3kd2f0TIC5rLAnIIOAA,3YsxvBvQfxnXjvd2b90s5Q,5,z24sZioHa2HVcp9dQasvWw
43424,3w95WQI8e7om_P1HtC0nyw,i5z4xciMjtBZCqQNkkANXg,5,-nwCyPOe_-Do01ej58YCCw
43425,4zGFCngZLH6ghf8lU90Ksw,9fJnSWy-ZV1MZ6_TnOuLhg,1,PhS20NFIBhCbmsfjkkXaig
43426,VwMEFe2R0JEfBD0plkhelg,b8w8Q6dNODcmjLo9-qPYwg,5,PhS20NFIBhCbmsfjkkXaig
43427,hOHHa9A2a2v_kxj1iGJO9w,sWBgV-SbOXdAInD-xtII_A,5,PhS20NFIBhCbmsfjkkXaig
43428,XFp3kd2f0TIC5rLAnIIOAA,QhpZ_HWqEe7u3IrrxGSsCg,5,tnRBHi9VNbRYhqqgjBKfJA
43429,4GXII-GU7S0ZyU6ElkhscQ,v0mkUSMFvFH7hcldhEKojg,1,tnRBHi9VNbRYhqqgjBKfJA
43430,5LNZ67Yw9RD6nf4_UhXOjw,u_NFD6QilwcHEYdkM1A59w,2,yilPgF8G8OVyptW8bcH79g
43431,aKcqKNcbwNydCBnvAA4TeQ,1rzoXI_H51F7vOiT1v-IYw,4,Wdm3hCNmJwD689wD6-Bb0w
43432,E7wlbsQgh4S38ESTSdMe-Q,uWffc_7KdviSkb0bYHY9CQ,4,BUDAhymI4tjgy2vERlke1w
43433,1xieLFUt_lgTUuGRabiMpQ,jvRJnIsi24M-IgZtDFO2aQ,2,hLH8eKXT5AHyxpTdF4mqQQ
43434,_yvfejU7gP5rQcTnNok2Bw,5zIWt7TnXcNgKCCjfTv_Xw,4,LhSUf79CeoaFczQm7E6dwQ
43435,bxut9wt40ikh63hCgenkLQ,46TxzwKzKjckakjCZ4lEkA,4,H9oUV1nugDqT76BPbvdVpw
43436,_jsxUnZ8Iq8_kZNQcnzyrQ,VoU5mYOMwkhZ9SPZ-wAegw,5,cXT0SsD17PEkUKcphirVzw
43437,JtNVcqioJhS8GZ-If30oHg,kg0h17jrFJn3bf-zzheJeQ,5,UqTIRr2LyeVOKng_r7ofZg
43438,NUzAkEkhfEtAgo_ISKuOPQ,2kAYeyS7D7XEC0J1ZdmogQ,5,zYkqUJQn6vQJTvdqH2L4hg
43439,HGhXbgeMEcg1cIZwxyNDeg,N9YVTN0L-6tl5wq_jx-T5A,5,xLbP7jW5zJRpwB0sEYRyOQ
43440,na4Th5DrNauOv-c43QQFvA,S7ylPjqmXUMOvArwDLo7NQ,4,xLbP7jW5zJRpwB0sEYRyOQ
43441,OYZIfmu8A4pk7UO3jDR5Sw,45vlvZyHfUY-uJQqL58A1Q,1,JKbaky0wauVzvsP6hYJ44g
43442,p0iEUamJVp_QpaheE-Nz_g,UWeGECxVzIbhdJ1VwfCqJA,1,JKbaky0wauVzvsP6hYJ44g
43443,fD1XB02yOavNjqkSeVxgdg,G3kUIOOsbhyOBpmX61VOrA,1,JKbaky0wauVzvsP6hYJ44g
43444,lCCF-E-83JJ5BCtYVRKgow,OAdqI6cYIe8fpw2Db56xeA,5,ZmHY1mY77SY92E8bu_6uFA
43445,VHf2XS7QEZM2pkKi5upQZw,f_ehu3jag5L_2afpZqmRvQ,4,ZmHY1mY77SY92E8bu_6uFA
43446,uanCi4OGc1mHLGl_AT4JhQ,9GJyzXoWDjIMO9hY8Hn_Jw,4,O5V9CUIbZ25gKPc1Og2wJw
43447,BkwCSU4RrH0qDHthDK8mtQ,byHvJh62qB5cbGi0UT6zXg,4,1qb2Jxk2FpvdH6LfyeJ5Og
43448,t-o_Sraneime4DDhWrQRBA,jKcCVU_AVe4xLNbsWgGVZg,5,qOejmuwUNap8ceateyaJMA
43449,FaHADZARwnY4yvlvpnsfGA,bGBG3q8t4eL15bpv8mqseg,2,EJnWm-ww9xnxYKQVU-B4nw
43450,eEnNw3_hBvxcFHyr23kAuA,Wm0O9X6agaI3Sgxs0AP7NA,1,Z_74Ac33GB1XhVOejY_mWg
43451,_ZfjpSEO5ntk-1hbnwCR4g,KOIuDXDsCd_GlyX09u15Vw,2,fKBdqpfoODDJ4WLYFISgDg
43452,RhEvP5flF6KoPriMHmVYGg,z3QOi4TnESxpgfGFEncnrw,5,PHE6r7hNbrAC9GWw2c2cSA
43453,eEnNw3_hBvxcFHyr23kAuA,hLbpGBaj3CKVhxCXqwdEIw,4,PHE6r7hNbrAC9GWw2c2cSA
43454,zfwuWqm8X7IZXieYwiy1fw,m36y_Hm8ibI5_srvKvpQsQ,5,1VSYf9_iua75N1NDp5HDiw
43455,OAHGVT7T_vJ3ty3dulIhkg,Ct_z-n7rV9oBlw1AXSSEhw,4,2jBcGEVwugn4n8HC5SLs9g
43456,BtG1Zsv2MpEZDEbfXnwHGA,AbOYhK7Cb2hHTnRhONTQaw,3,sjmLKomdnPLBhgpywk6mlg
43457,qxlZ-hy9MIses8t65uDkkA,ItPOIdSZM62alDQJlpdPlA,5,u6dH2n045gDfrsQgQ7Pe7Q
43458,v9u0NgjA4iQeKGevFnYSCA,8l2jIkIZgOWUSYxmhQrPxA,5,5Fw6Qlj2x6fOiooZEnedmA
43459,5LNZ67Yw9RD6nf4_UhXOjw,tlMuIwuNZg-Hhd-Is5qSZA,2,nipMwwu4AhFnRaPo7eKdwg
43460,FaHADZARwnY4yvlvpnsfGA,ksyhHjJaJmvCVLwLwL_e9g,3,5NmlXT_fJd1FhMh6Qzo_LA
43461,eEnNw3_hBvxcFHyr23kAuA,bI3LlZNfF7Rd5xF_JI0RXg,4,yJD19zn8ysx-NdTaQB7jCw
43462,LkMtMHVetws5_7QfRjPtlg,E7EE-cG6Uykii3yhMvdYcA,1,xDCCD4ayBFbygabquFmDDg
43463,X-WXPGYuuknAjZkpYGeRiw,hJpIKX4eqYADPkem03H43w,1,iVkEaptwrPh0SDLvsClBNQ
43464,-cMZseG83WjioeJytzrM3g,Nw-EbykAKCJcnaBOCDA1lQ,5,5jf1GzPIwO8WfHaGM2Hytw
43465,t-o_Sraneime4DDhWrQRBA,UnGmIVVhHnHV9O8RKrT0MA,5,YV1izsHtEX34NK8Mp0xk8A
43466,ebTvBxSStI9Vf5Tpux_X3Q,L8TwgzHjBrs-ZdexYbzYOg,2,mRaT_pOsA2pK9nUjBVoEiw
43467,qdktF3_1O7OOre6yMppubQ,QuwoyssQW5p2hL5lYPufhA,3,vWLHqiJu5Z2tRghSH8ammw
43468,JmI9nslLD7KZqRr__Bg6NQ,oDeqBtB_gcQVak9x7kZZeQ,4,vWLHqiJu5Z2tRghSH8ammw
43469,ByFMv3p5X1aNeZhU61rDcA,NHlJoNyNWRaxuecNpxH1aw,5,ff9uHLRzg5v-2PwsP_2DmA
43470,DfgZlNgKwBvCpA_0alumXw,LADAeMFDgNZqqL8ByQqjxg,5,wLmC5ODK1dqFhmj1gD-tTQ
43471,1SeD2yu2GDQ_RUQy97tP3A,9-wy1CLhu60hR0oAmZdPIQ,3,6vwnICfH_RyBbXlm_t_jjQ
43472,PsTzoIERiCjq6QHrOnk2Lg,vs3npDZg9DVswYROGMjVTg,5,V-BbqKqO8anwplGRx9Q5aQ
43473,xtYiHTmunjfCN2sUaQxBjA,j8XIGiNQkcR8u7FVAJx4PA,1,V-BbqKqO8anwplGRx9Q5aQ
43474,LwpxGHPZiip4utRMvGoZBg,rbVSIQUlkKc9MF2pVhVxOQ,4,CvIEHZF79KLrpNachZzDjA
43475,hyM_SJdBeL6SYA-kfNhBag,Rmq4ZwOgZLl7IBYFytI69A,5,rNclnmuIZNksQ7xkpYuJuw
43476,R6dsQhkBRq2qwwPnqommKw,_rl60Bb4cAZkvM5khaHzMw,5,rNclnmuIZNksQ7xkpYuJuw
43477,5LNZ67Yw9RD6nf4_UhXOjw,oQRUkVWFXTAdfNDkV9lW2A,1,H4zTjok1S3GnJ48jSbEKuQ
43478,sBoBWOjMr7mS_HzBfkdc3w,8cJDCq_sSPJFjO5YagcRog,1,Sib3LCxfoH5oV92qO9pg4Q
43479,ld-foUbIqtcYTihGZkGsTw,Pjcp4fwk8-OrPVk-t0BbvA,5,ZBoI8yL6l_mocdV9k5iQ_A
43480,K7jOJ3ddscDeQHDHhU_r4g,zAIFwVS61r9jN2-WbUbDow,5,BoPlMKZdOj_z4X7tCkPtNA
43481,y-mHecGBw8oFGKueVwTOJA,wwbxcwAyImPMWazicSlzQQ,4,2QSdiD5udrW4inDk8YdkWg
43482,K7jOJ3ddscDeQHDHhU_r4g,fyXTot-fHg1wMZrU6u21-Q,1,9a0ZoM1bXoegpuHM5aFnNg
43483,uGupeWqih0yIcCg8anM1PA,AP8IPAIPmDhLBWvNSg5x3Q,4,pCgsflhpqzUf9F3dHPH9_w
43484,eWg_XPt--3IWyMCZ_1dFlw,UZgBMIpK3ka1s_0WYXv3Jw,5,Q6JPrX8O59qH1UvajWAEvw
43485,9SU7ZZhaFUJJ6m2k5HKHeg,RxINEFp0y7YZlickZr7R0A,4,_uW_5SUBE7GoxP0llFugUQ
43486,YXwYUDFAQD1sNm2c_5rT7g,9ijyAzeSY6Sd0sLO8kBcuA,5,DsoWVZ1xM6iezAysfxji5g
43487,2qLOnQtWSlTOtkfEFyWScg,h3Ps8HuyqFwLLQCsLTizuQ,4,DsoWVZ1xM6iezAysfxji5g
43488,suJ-eo5Gkvcg0iXVQw4RyA,cSlq2oG9xOY973_iyCF7eg,5,jdZn4_FChSTZEyCjg46Ibw
43489,e0CTLPxTnFEQSqQ1FJUqog,-v8O66zKRul_4DSNO3qkUA,4,nmqX1cxPOYHwql5e4U9LuA
43490,eAc9Vd6loOgRQolMXQt6FA,xRFDiql1xVHKUK1vigFF1g,4,nmqX1cxPOYHwql5e4U9LuA
43491,ZjSzUWHtnpCfjsa7CksSOg,aJRcAUJ_iaS2KwcfC8URvQ,5,nmqX1cxPOYHwql5e4U9LuA
43492,WYw3Uf56DT5IwpaLNnCH5Q,IAmBWRqkxFNlooX3xNfyWQ,4,nmqX1cxPOYHwql5e4U9LuA
43493,p0iEUamJVp_QpaheE-Nz_g,I1BK5-gDRjCxerP6wYMmcA,4,nmqX1cxPOYHwql5e4U9LuA
43494,5LNZ67Yw9RD6nf4_UhXOjw,VSfqBd7rmYLpapyIZ1yX6w,5,nmqX1cxPOYHwql5e4U9LuA
43495,FaHADZARwnY4yvlvpnsfGA,GmlPZZcEOGx2-Fz0C3XNLg,4,nmqX1cxPOYHwql5e4U9LuA
43496,hRK876bEBdPYAJKbg6pCEw,NreW-9a29yCgaKDoUGif7g,3,5FooUspE2SBThXSXi1bdNw
43497,HU7bpjnp7lU-4bVDlphqLw,FwV9n9uoYy1z6SPXAvy51g,5,MZuvl0oUK3QSv7faGx9i5w
43498,xB7lUrTvm4eHK3q84PKVsg,yu5bcElAiwYOhxCKYvdKCA,4,MZuvl0oUK3QSv7faGx9i5w
43499,e1lmVr0CJEwc8zigJjb_VQ,4b4s-ziNJIczvyrBLtaxag,4,MZuvl0oUK3QSv7faGx9i5w
43500,yuOE96EGZDVlrqtZQxKrSg,J2H_EBMCZv4zM1tZAcXqQQ,4,gbGnz6k-IlN_kluXftHECQ
43501,6VaeaNoma3zRLsIDrF1Cjg,wRQ44Jk8K4mdVD7PQvcRug,1,ktV9fyg1VaX_t_tZWqg4fQ
43502,uanCi4OGc1mHLGl_AT4JhQ,7TLQ10On7g5fCSoi4t8P3A,1,KF2MhqVQkA132VdUW24jug
43503,qLNHyLeYRra47zzFA1LBUw,wJnoDR7ev0nkbEYM_Xwctg,1,dFPQ6kZuJ9GeOCy04_n5kg
43504,gnYP-vAnJXq_jZfX1Ah8Iw,gBYI9puIri7n7Cv_M_ciwA,3,dFPQ6kZuJ9GeOCy04_n5kg
43505,aG929IhHaIuzZ2FX9yLI7g,GSv0EeYf20Bw1hwSE5b4iA,2,BKgdO57nfbUWyrrh47VGoQ
43506,XdVZQzLPHV9Zd2I8lWNf8g,gFtJYfZG3HAuAWOFKEQvIw,4,BKgdO57nfbUWyrrh47VGoQ
43507,qEY6ceR1HVogrvcQuKHnBQ,71IlOBq-sZ-vkNP3f9K59w,4,BKgdO57nfbUWyrrh47VGoQ
43508,yQab5dxZzgBLTEHCw9V7_w,DZ_CDg7M2sfkYwnUo_mffQ,4,BKgdO57nfbUWyrrh47VGoQ
43509,tIuFzlWhFq-NDG3hlj09fA,D6zpuCaRQKHkbJhV7RhXCg,4,BKgdO57nfbUWyrrh47VGoQ
43510,ebTvBxSStI9Vf5Tpux_X3Q,2xc1qTDtKl4g6V-9bO5Rog,5,KnorPiYBjeCDDz4-7aCI_g
43511,WjlDx3K1H9inCqr8j2vn4A,MwBzF8KNh5JjgYWYMhFDbg,5,3zBSlCVXu8agoRYbF4QIJg
43512,XFp3kd2f0TIC5rLAnIIOAA,TG1csY7emeRJ7U4vlUN_Dw,2,CahBZTQmWkUxr2EUbHUzUg
43513,uGupeWqih0yIcCg8anM1PA,slS2AH4yu2_qmItk5yoMSw,5,dhuEXSzN5FdP89c-ZGF26w
43514,y1s-6M29kla7S1EQqB22GA,zyw8BcQTjRnsYmVjpVn2Yw,1,yXTvYP_QlFyPCCOQtYYxqA
43515,Ynjc9q4JH-42tuSM7GFDWw,k7itkD1V1WQSpsuRx7rpDA,1,Lt5o0oouy9ZjJfXkeDhumg
43516,FaHADZARwnY4yvlvpnsfGA,dMbNaGHx5qXtabdPS0ChGQ,3,Lt5o0oouy9ZjJfXkeDhumg
43517,t-o_Sraneime4DDhWrQRBA,6XgYGnmF1Y13yFbQcBhEQg,5,eNUVVGmr13YZEPgQMjs6vw
43518,tRVueod1yLYHAdsp8l74_g,bXCvFZ0_zVciJ5t2uKEfFw,1,a8qtD3S8yeOW2I9MA4GorA
43519,TAB_NFD7pjjouJUlCjCvKQ,XXkULN0U5fs9TAxUnvn-Jg,5,S7C5o9Flt0m8jsQGFVq9XQ
43520,na4Th5DrNauOv-c43QQFvA,HAMSbkhxhdnNIBhROdai_w,2,-ErAIeI72vjRbHuqbFZIhg
43521,ZynSNEGuPvGCj3eYIaLPlQ,DJaIUSHCmGmI6hPzbxjcLw,5,vzd1xFgvqZLiYCtoQn2AXw
43522,ND0rsj4POXHf6qF5E8CEPg,ZL0IaJ-rjr0oLjBflpWOEw,1,2HQW42MlCqSmXPTZOMVgTA
43523,DfgZlNgKwBvCpA_0alumXw,kADxDUnWLkXiJyLy10igMQ,5,3V6JNBcduB2_uPcW1sWQWQ
43524,xTVH9u9vuub_v_YHFveDoQ,N06UuMo45UNKTGzE5mQOUg,1,IhaLuwHwIqSFbATtiGA_DA
43525,_f5RGz3nz0fjru2WQL2RCQ,0d9tuawIfniFP9EOolmjMA,1,hYGA7sIRE80NwaTH9d-Z4Q
