,business_id,total_ratings
1571,Li_ac0nK_Hj7QtJh8tSG_g,2
1572,LjiawOAWJXsjt6X7YaWK-A,5
1573,LkMtMHVetws5_7QfRjPtlg,208
1574,LklurWnK8agxFp6G-v1CMg,1
1575,LlVtzdSuJAfbE9dn2Fon2A,1
1576,LmNkybBbiTcA7rfZglGV_Q,3
1577,LnOQxu8snN8DxMCzlFWtxQ,6
1578,LrkQe6vxHVLM7DnZWM5GvA,3
1579,LsS-0-k4fBK5GNveH7_S2A,1
1580,LtWjtnhDtZ3yOc4dFdTrjg,2
1581,LuVF0lyyZ23yx8iH2PrDdA,1
1582,LwHgGwUpzMiVTkC5OILBtA,1
1583,LwpxGHPZiip4utRMvGoZBg,3
1584,LxGwVChkGreslgE2QTqodw,1
1585,LxPNKVBrbqIHog3MI-rkDQ,33
1586,LxTu9KAl5W-zC-MhCA3lqg,2
1587,LxvICeColZib-noVfMpI5Q,3
1588,Ly-IO4S_JHYhLrNx6ZQBdA,6
1589,LyINH5YQpM-KBmhrSEEJ1w,2
1590,LzBvOAKD5PNh5AoUHKKc5Q,2
1591,LzSXX3MtkN8F3Qmb-b5iCA,2
1592,M-ajUawvXeHSqpeM_2UDOg,55
1593,M-uo9HTEJEx7cS0eCsQyUg,7
1594,M06C3XJ4uTu6Wtvq3j_yvg,1
1595,M0ODswbE4cxzoGw6U1L_tg,5
1596,M1uWeMO42AI6fapl3utJoA,5
1597,M5gj8a6Qtjy06lh3L5zUqA,55
1598,M5tclVg-PSf-XbSRvUG-AA,2
1599,M6-HvE8lj4tJgiJ6xO8Vhw,8
1600,M6GInjUehPCANjS0ccOH7w,7
1601,M6zdG-WhqskSBfBQP1zWbQ,2
1602,M7FOXsuEuRbwEfxUrNKv5w,28
1603,M9DM1ktbW-TB7nXu3Z4RDw,1
1604,MASw0r3qMDvams4okFbJhw,1
1605,MB242ilqodf30d0xim1S1A,6
1606,MDYRuXd0GhXignBwz1-Zaw,4
1607,MFp1rDEL_Fuj5iB0cevHUQ,1
1608,MFs5_vACoLxdB5eUB5fXeg,83
1609,MH0oOCJ7DKnIJWwUQcohJw,2
1610,MHoFcQZuA2MdHBCUyy5jSQ,1
1611,MIw3eIXLaH0WAteoRiKBbA,1
1612,MK7NBeeJAgZc5n07q3AQsw,1
1613,MK9p_AJMDKYPgVDMzcwYaA,1
1614,MM7zuUe6R8Q4xXWK88SUvw,3
1615,MNGnvV-P6K1SGMZzhPWPjw,21
1616,MNrM4X_yYNGoqggBG_sG1g,1
1617,MPQXrHHr4CJw79Y5royECg,2
1618,MQz8EFtXeEznG-NXIP0tWQ,2
1619,MRXuq7bRQf_8k2ThB6HFdA,2
1620,MS5Hv7sh0WT6jnlMzI85eQ,1
1621,MShDy9wlG2qijYJarDUSIw,11
1622,MUD8PhFsN_rsEh_lzW76XA,6
1623,MVCx5ZmxbDY28EaBr3DLdA,1
1624,MVtB0uLZ9x_0HG6_MsyRXA,1
1625,MWfVSlO_SzJYnPEAUd4iEw,4
1626,MWq9sG4gttSwjFWKJY6DQA,1
1627,MYD64NGYbF0n7sQZ-I4o5g,17
1628,McIPX5kUasqMUjSae0zTxw,1
1629,MdHHDGSNP110SMfi4UoJLg,3
1630,Men-CTd1IwzqQi7v9cECdQ,3
1631,Mf8eigNz2Q9fO6rOOudzHQ,8
1632,MgPbFjdTZUo9L_fziqKB4g,34
1633,MgY3hRkaDdgsNnV2HGBTWA,1
1634,MgejSd8AmOZAoPSgwYuL6g,1
1635,MhjNEsNtNg0AY3Z--J0FYw,1
1636,MiUrif_vYOuITF4ALf7WHA,46
1637,MiuDMVWVzfVfWhKccjKIcA,1
1638,MjWXADkWFj8g8sjYAYwvkw,2
1639,MmdUKu5ZXfiSoZ15W4RNLA,1
1640,MnacJ69mthATr8bwImvdTQ,10
1641,MnjIV1vE1K_C08d1RfvIqQ,5
1642,MntLc1eDxfjGzTCMjDJDJg,3
1643,Mp0jeFRzl2HXbPPBYbL9iA,2
1644,MpM3w9dhBwjDlZAImIP36A,1
1645,MpMr3y6Lq0NZae5IQB4h2Q,4
1646,MqfNN4fBlKhhxeMa6URAGQ,1
1647,MtHG_yRGu4JYGA6GOVMZvg,10
1648,MtUUc5w3HuDMcmL89RcG6Q,9
1649,Mtuqu_1qlxzuyrSt-EWdIg,8
1650,MuvV6BXSfIfd8UO6pZ7Fng,1
1651,MvO0CqKT6upjgfvN9TI0tg,2
1652,MvaEVtA1IznT6TzOz9u4Ww,1
1653,MvpWQ8tGzs5goss-cY0-WQ,3
1654,MyRC2A0op10gwdAOW4kWRA,2
1655,MygS9ui24_aBuz-1CbG1pQ,6
1656,Myz1J05PNN_4BCmEIKr1Bg,1
1657,MzDjKGeqfbQUCBZyryrt0A,1
1658,N-19gRSZdH0rCQZcTyji3A,6
1659,N2vI9v1Vv0HgAUavkO6Y1Q,5
1660,N3rNGHpRdQwbP6CZj2DkSA,9
1661,N4Vni-Zye8iCCZJr2IPV4A,1
1662,N6VRRM1XZ6c92WBhWWu1XQ,3
1663,N6_xeo7znARlfnmmEPZVuw,1
1664,N7pIGkqFMKSbE2AqN0rc0A,1
1665,N8yMq3LVWFQpRqu9Du98mA,2
1666,N9k36i5Ku_uAdJ9udMWKFw,1
1667,N9sGSD3UbKYsEYjMYBZoVA,1
1668,NA4PCAGkDl90BmLQnVeS-A,1
1669,NCUXeL7BKoyc9wubDYiBsQ,2
1670,ND0rsj4POXHf6qF5E8CEPg,5
1671,NDQ7PSC-gC-7k8fqlEXfuA,2
1672,NDZAQuVpv_KZuSjKYpXf5Q,5
1673,NDxLVsaoxl7l0qUy5eCN6g,7
1674,NEGdAw3F1VzJm-WdNc8W3Q,1
1675,NFdIlNhZzGfJdWGczrbeew,3
1676,NGSqXijVxL3qvrkye66BzQ,5
1677,NHVkrUsHMH6wvPaqF10pPw,9
1678,NKjw_6ws0UJ89EhhntofuA,1
1679,NLm9a0Eh9SOs1ZBycypnqg,3
1680,NMYod3y6JqQCggdGGXpkiQ,5
1681,NPIuoygPv0T-7XQBvRGmIQ,3
1682,NPZj4xV_qxnobLPGyOn4dw,1
1683,NQCib9ceJhaIdfQ6ILwBJA,7
1684,NSBiCz9CRowb6uwpC3vZrQ,14
1685,NSoRpaAy2gCrMHRUA1nitw,1
1686,NTWNpP1mKGneTESEJxrMyA,4
1687,NTu31vavstnDW4pc68HJOA,10
1688,NUdOK9agiop9qf4yic5BXw,5
1689,NUzAkEkhfEtAgo_ISKuOPQ,2
1690,NVjLulTIzcrOToHJ38L8lw,1
1691,NVsv96we6iTkEClbSlWd5A,1
1692,NVw1qJ-HsVt_wOB5y30BzQ,3
1693,NW9LYNSSPF-CZuREmTqS2A,4
1694,NXX3pmDKQW1T9sTM4kQUsA,1
1695,NY80DkkCfEl198JmwtO4pA,265
1696,NYYJfBtGrO3Za9agE2yS2Q,1
1697,NYo3swHbgEDIC97ia8lKIw,4
1698,NZx_2GMqp0_rveE3cESSsQ,1
1699,N_CGw_T4nnFBs6jI6beDbA,1
1700,N_IytPmdrTc9yn3tWPFtQg,7
1701,Na6ymNmXDp1ygQQVHcQj1g,13
1702,NdUuGRxEH0waBQbL6R7mmg,41
1703,Ndhk1lwq7a_H9jo78cgBQg,2
1704,Ne0Hvg3zekuLoIg717cScw,3
1705,NiLXn_RbegWNiiEMT6VcBQ,1
1706,NiOVdse6j_fAuwFbMWE0bQ,2
1707,Nip4TJZjarrZv2lrPA0YBw,9
1708,Niqwlc0WfHWlkkz8s7DPOQ,1
1709,NkFO4s3nR2AK9hCN2nLILw,1
1710,Nkp_VPfudWjnW7vSwnI1ow,7
1711,NlRN_A3B3q5COgqOG38PZg,8
1712,Nn8z4UaWq6YUJSHZOQlVvg,2
1713,Nndckr3N-rbhIZQtNCTZSQ,1
1714,NoqcfseGOsO2MDMxR-Ymnw,1
1715,NpNyANi117d3TqMBpcMWPw,5
1716,NpgOB1s1qnWBfVykqe5zpQ,31
1717,NqMAlq6rUV05TCoQsDHgvw,3
1718,NqVdH_uJB9QIHthJbrXAxg,3
1719,NreEX29EWcyoQfWhl4SXBw,1
1720,NtL_YV311tFx96Za7fVEag,2
1721,NtNNYqT7T1rnFirO2RFheA,2
1722,NuaCgdcjnqnnAUcNhDTkcg,2
1723,NvSQR7wbsG5f8ku4oDLT5g,9
1724,NwZ39qdA06ROFIIMjAVPgw,33
1725,Nwkn_m8e0R8fx_XKhfgRHw,2
1726,NwktF1sJ92KOQ434geNRoQ,16
1727,NwuFi_xrzWzfT7CEXfse7Q,2
1728,NymMFC2mjg3H5lxjQY_Ckw,3
1729,NyydghDh6p1rGJim6lPeMA,3
1730,O-08aISeYeUbOaDNCsmS-Q,1
1731,O-jP1SDkFe4mDL9vkRAJFw,9
1732,O-l1N5W3OpIBhBTY3OK1fg,4
1733,O5rigVcF_67GsPlXVi_zVQ,2
1734,O6-BlCviQBIEcGW4ll6ZsQ,102
1735,O6sGhOjj-_SUIs7jTHKpHA,3
1736,O7sZcKdEmgqPIdTMAkRIzA,5
1737,O7z7Qb0oOcVkrClpmkhyAg,16
1738,O88RZx41k-TeG2kaWueLJg,5
1739,O8RXCdFcbPslAMpQFJ6Tug,2
1740,OAHGVT7T_vJ3ty3dulIhkg,3
1741,OBRf8DQVw61CDrZvwXLGlQ,4
1742,OBX7JI5q8PMJ6ege9gji0Q,1
1743,OBqrfy-xCKmGAI82rVlLdA,1
1744,OCrIahNGIu0lipGuqiiApA,2
1745,ODWgd31ztCy6s-hGJrGjNQ,6
1746,OEEMAxhMpVD6Iy-2VgVwDA,1
1747,OELHAAv9TQbsbA7toBfl-g,5
1748,OEzqttGONowKfFTv6r4Lxg,7
1749,OF4g1_k1nTZpuQqTej3TjA,1
1750,OFP2M3pKvYl-xge3vY38pA,1
1751,OFnDWBP8iXxgeBrfHA5fRA,81
1752,OHN--OfyGkK52LB2v6zSOA,2
1753,OHrxxuMLNolvHUvg1ebztQ,6
1754,OHsq36BlyxhzCcx8rnfGEA,6
1755,OI9a0_l82kvBoKGZI8grwg,8
1756,OIOqy9gh3LOoyso3JMwyyA,26
1757,OKMU0JKjmomutd4KUqtYFw,1
1758,OMgzu9jqwTJwf4V4THwtUg,3
1759,OQnK4CAdkRvWf7hm9GWydw,3
1760,OR90RMB_AZox3-hIGXmeoQ,6
1761,ORFJ8onuUtj7s5c3nWNwwQ,2
1762,ORmMxiJnz9sMnHLFTZtitw,6
1763,ORtErIuCrYYAQ_Fi1GoE3w,1
1764,OSG4cOpU3VhmRwSCWE57rg,2
1765,OUe2x4C-zPlNlAzWAlNtYQ,5
1766,OV-PaAm00_HD86RygWkJtA,1
1767,OVfc473DO4JlVVftd24lHg,9
1768,OVoCVaheK4EOHafSvISSIA,2
1769,OWyiRE5umjkYZIdcDMbU3g,1
1770,OX5znBnZieT6hIJdSiTcvA,12
1771,OXRrfGeSM_9hLaybgVBoTA,1
1772,OXbL4j6WGmYCrktQVZW0LQ,1
1773,OXdz0BJsxgINwCHkfjsugg,3
1774,OYZIfmu8A4pk7UO3jDR5Sw,6
1775,OZLJ6TQMA5UAITkjLYwqFQ,4
1776,O_4OTnw48ULP5uZh6MqiOQ,1
1777,O_6zhr9_r49cgw1r5nJIwA,37
1778,O_IFhUhoY7C4nUnvle6bnQ,1
1779,Ob9UdkRAfTe5g6BFwDyOpA,1
1780,Od9NOVPtVLyqdrvauLbJdA,1
1781,OdgwZm1ma6PMtj4C2mqCeQ,4
1782,OeGUIyvzW6RsXNVhIUqclA,1
1783,OeIQ8AkDIt6F6mJFYJM10w,2
1784,OeQUmob9q5sbEixK2-Tozw,69
1785,Ohmd6oSH-BvdKxGcmbkQRw,4
1786,Ojjbjg1DGaq8sIMmK6VR0w,22
1787,Ojy7F0VsmEsfQHGmSOA4Lw,7
1788,OktwRjOI1nCaq5_AJMWWDQ,12
1789,OlY8zeuv6eZX4sfnUg2D_A,1
1790,OlqxloUABS7IeMoclM-sFg,9
1791,On6ZTEcWoZUu2wetADq5bA,3
1792,OncI6A-cqaUODaXK0qnemQ,9
1793,OotqWIuPJcRC3iXA7v5xwg,22
1794,OqWDZETK4QFKUhDNceicow,2
1795,Os2gtbn-gTJXz0lKge6VDg,14
1796,OsYA1vCXgopNOOpssou0uw,10
1797,OsthABxJb0bQ-mC6BUahHg,9
1798,OtGSQQzV7uF8XPAsNIh7Bw,104
1799,Ou6VyB2LNaIKthdva9ZjZw,6
1800,Ou7atDIVAKz2ZmxRUGlneg,2
1801,Ou8pYS24azDWG0ru_vUcqg,35
1802,OwBDwJhTWIjedkHMH-pSuQ,4
1803,OxVSso-qWmLTxH-55MaaWA,1
1804,OxWV9rldWgU0iyJGoG2ZoA,1
1805,OzUlkI3NZtXpsuZtJ9Zmbw,53
1806,P-_WEYWoiZQOb9YGMbWCaQ,4
1807,P4s1G7L5OtFJHYBGbhs05w,1
1808,P7eL2rWn7PSAin3OjfOEuw,2
1809,P7umsPvXHXN3wanGOF4_6w,4
1810,PAcp-qjq-rxDCZVK24Qy6g,11
1811,PBzTpFyjxfOyKchsUEd7lw,5
1812,PCYiF9zKlF-wqWeiYwpBRw,4
1813,PDN-e8ijHW5DXglzfBWgpg,3
1814,PEWqLRLzzUIeucqYdkjxYA,21
1815,PGayr8NWag6hAEWYvYiC0w,7
1816,PH786Tx3L-WnNqnR1QH8NQ,7
1817,PHEh-g_dVoReODmtyDEx8g,2
1818,PHYc_CWKbO5DkS8v1eFSzQ,3
1819,PJOIEJgVVjh9KDBlVwjzQw,7
1820,PJnX67ant0V_KXwqS93Ndw,2
1821,PKA4nC6EKdBFnyY-BuZcfw,8
1822,PKWg02wFrvJ6BGCgKs-_Kg,3
1823,PKZ-GlZlkJtyl58JF6xeDQ,13
1824,PL_kv7YO7ZwbDAm9R_ronQ,63
1825,PMTrNqHunjLgUfnuALUnmQ,11
1826,PO2ztFbgAMsf_F0TxjKwNQ,2
1827,PQ2BB00NrcD9rYvn84LhnQ,3
1828,PSehpYrCFJ11-Z82w2JChA,1
1829,PU-CSnMYXizOS3uhr316eg,50
1830,PV6PBJXIigAdzaSi3SLwOA,2
1831,PVvTvwLCl8HeLEqZRR-J9w,1
1832,PWFB8WyJGaFBWfcrwcn9Lw,11
1833,PZ1sp9RxKsaHca3l1PDSrw,1
1834,PZPvurihPCG_Dupw8k_PLg,2
1835,P_3fE3pe0m9RtCCOzZkgPw,1
1836,Pa-R4o5I6BmCoI6y8N9oFQ,1
1837,Pbf8MFtOAN39q6e8VayolQ,9
1838,PcABDVXVZvwBuWCjr4tzBQ,1
1839,PcW5yjx4rvc_vBrUc_fBSA,12
1840,PdKoeg9Rh_1BefgUXTDIbg,2
1841,Pi5mMZaN7y_DGDlEb-MkIQ,1
1842,PiSHKXidMvVMGpTkWO7qiQ,8
1843,PjDLvxKaoPwtaok48vNaGw,1
1844,PjMQh9-TGfqX9NdfJKggVg,1
1845,PjzIBRm4pxV_mivCZtmZlw,1
1846,PkJUpidg_HzdxtdF6wDxeg,22
1847,PmM65ORsixMOOdtkW6kh6A,1
1848,Pmzb8SQ1vjib-JUKc9rpTg,5
1849,PqhY8wA2LeIXoKSE8P5gww,1
1850,PsTzoIERiCjq6QHrOnk2Lg,32
1851,PvA2aCTcKNi8Qa8W09p31g,10
1852,PvbUrJ7ZM-h1HQp9RoicIg,7
1853,PvoCFXthYkomvgOvo_gO6Q,4
1854,PwAy3Mc-rnrqz_7ltAZCxA,4
1855,PxJXsLv6cad2YJAwj_LfAw,3
1856,PxgAzVhVL8hW58Lgl_Vo6w,1
1857,PxpDvtfHqgGjgJ-N1ODoUQ,1
1858,PycR_Mr5jA9jB4Xg3nX0Yw,72
1859,PzeT1cLDomS89YNP-N8fng,3
1860,Q-5hQrPiWef0DrelkWp5Kg,1
1861,Q0M11fp8UpBfavdtI2K4YA,2
1862,Q0fcX_1wvdmffqEPa246rg,35
1863,Q0w784rNuI595iPSuFvFXQ,1
1864,Q19in1MFBw1V1gaUILvIeQ,20
1865,Q2T9a23KHNk5JULRTNg-wQ,1
1866,Q3eG_tjEQX1gybBcvfG-gQ,3
1867,Q4HPrfRVFnXN5SRCSR8uxg,2
1868,Q5tBXo-ol_bHjkOCepIsvA,2
1869,Q7hScNaCyzRPLuP9No8GbA,8
1870,Q7m4VUbKyEFcoYeyY-YmnA,2
1871,Q7sd-xuGmqws30xf7tGJzA,3
1872,Q7zAceRN94bI-FbSlvpf-g,3
1873,Q8_hEGi-oD_oDPJgit_1VQ,1
1874,Q8n1HaDyBKYUazQ108O5OA,5
1875,Q90LWaOS5vzcWItKN0sbsA,1
1876,Q9jBwye-g64eJ0acAjLwdw,6
1877,Q9jIyxV_wlVbavgGStYkLw,4
1878,QA8LLxPo7njhcNR4FY7uHw,23
1879,QAro_pEUluXSoqAeNYOgFw,3
1880,QCJhuocw64BksfxqPjVCow,1
1881,QDlILDzHdulXNItV1AHasA,5
1882,QFkNdPtRpK3w13oCn-RG2Q,2
1883,QH6B1Yb-G0tVJ6gxuqnHqA,8
1884,QIG1FvyPq95eg5JP4jvogQ,2
1885,QIXz6e0SZ4okLBFBsO79_Q,13
1886,QJ89UIx2lhDiiEz7RyzTqA,3
1887,QJyNF9EbU0s67AZYWkqD6g,2
1888,QMSliRxFGjIIFTwAiJZ3Vw,2
1889,QOJGwHTZCSYY2BNoUhZrng,2
1890,QOzPgKUzLomJe7SvsA3EFg,5
1891,QQ7I0shcw1DCooVczXAhRw,2
1892,QR0ohw7prXsfFXR2C6ETBg,11
1893,QR83yjh12dHiSPGw6aHSeQ,1
1894,QRTdlU4qwdpaAAKS3Ivt-Q,3
1895,QRxcIknwPV692ni_DDWEzA,2
1896,QSwpHbPjDhWYKP8qlmlkXg,4
1897,QT--1yBePDPLCNJ6fmQOng,4
1898,QUdXjr9bYO6H6NRkUrKZOw,4
1899,QUs_7nqxo0xYE-KazHlx5A,12
1900,QV2ynX_tKdZj35SVLLDebg,1
1901,QVTDzJ3OFlXxKFo_EgNYNQ,14
1902,QX68KY9dfTuj5KdcvfML2g,7
1903,QXrbxsbZbulwn6i_kw7jzw,6
1904,QZL6INeaqSoCvouz7q-CWg,10
1905,Q_xPVsqpocnpgohrzJ-ciQ,2
1906,QaBbf5wzg4r6hQfOQAagww,1
1907,QalBgQ2z_Fc83xFGG6CgLg,23
1908,QbDP1XBM9nv_cMZyE2gmSQ,1
1909,QfAKhzE1_EcljvKoS7g1gA,5
1910,QfiKvzO17n1iGmgAGFqfkg,1
1911,QjNSyCgNOfIWZdSbIYkgJA,4
1912,Qj_8UgVzzBmClhQY-IFYQA,2
1913,QjozbXMk2iOF3GKwl_dzxQ,1
1914,QkVax7-Gva6wUmVWbZMCSQ,5
1915,Ql5npMMRWKurN99tgA-g5w,142
1916,QlXL53QyHJOD-QBAUmo5LA,2
1917,QmsI2B5gt1N5YYcezdBuVA,7
1918,QoN1cjoe6fQZNLDdBQx-0A,1
1919,QpSB6V2Jaabio4DhDa6hVA,2
1920,QpSUvreiuTGDjZ8dMKYDTg,4
1921,Qr-O9O_56tGZjeOJ6HpQhQ,2
1922,QrfB-nfAltYvYUwUtTS6RA,2
1923,Qt6JXfytkDbNgTOfuIIpxw,1
1924,QtbGFvSqgmb37qjkJZL4Cg,5
1925,QvqBXrPlDRYfQ1JnIhoppA,2
1926,Qy_gJU57rAsoV__quhaMcw,3
1927,QzTqn8CW-l6jPKSTSv17gQ,1
1928,R-fKjXfwblEKs4G--s0-Zg,2
1929,R0OEn29JBJMcaT_nsVxwSA,5
1930,R0gRfafEkSZ8wyrnnsb-Uw,1
1931,R1QsXuxrOylON_bM2yyaZQ,6
1932,R3QKscfETsPPtbuO4YSsVA,1
1933,R43QH4FqHOOJapm5TaCEVg,16
1934,R6XcHWDs9dbxOEja0mR5vA,29
1935,R6dsQhkBRq2qwwPnqommKw,61
1936,R6ezlXlUBlfzeI_sJ4xuGQ,3
1937,R7qr0nUJiVcpBgaQTAywMQ,4
1938,R8r422yjgeAfz2BpezmF-w,1
1939,R9WsOs5IOqw2cQ4zXewmNg,9
1940,RAt9vf3ky5Qe-dpMJvNveg,1
1941,RCIOHV3PYdoC_Lbsd3cXcQ,4
1942,RCdWzJI0acxponN70QDRcw,100
1943,RF1dVvuA816Jpwn1BZUSmg,1
1944,RFQaVHkKsOGQXsbISDl02A,1
1945,RGv67zRQpd6voSYgH60hjA,3
1946,RIsqhOIibMLeTCNWDInlcA,2
1947,RJ7aBmtVrag41dTDogL65w,4
1948,RJMblVTTzmEefL8Cge_TrQ,2
1949,RMEYQsiGJaol3sxufqwnnw,1
1950,RMJlamqs8D3FnrdvDO724g,4
1951,RMthEAmpgrLDJnR3zqSLOA,1
1952,RNOtbdBMjP97UWw-w4ahcw,1
1953,RP1kWWOmyw6lydwtklbb2A,1
1954,RPaEVuN7I3THH0xrT_2BZw,4
1955,RQ-0PIyMESz99klcrftaKQ,8
1956,RQLtG9VxwPPUMNGqN4T0Yg,1
1957,RRv0cqZCk_pO1y4B0NnjyQ,2
1958,RS6lLTRzaYQBOE-OuGI8dA,3
1959,RTb3uEkVKEXYAzhvkgz0GA,5
1960,RVpBgswTljtlL5Jt6oRvnQ,1
1961,RYfY6Y2PGVF08Vq2TdDZ-Q,2
1962,RYrS9L8DupuwyHWYqeuayw,1
1963,RZir-47R_ggOuUWuc2AiNw,9
1964,Raw6P7sQ8Kjm-_NRr9iZjA,30
1965,RayEWxMj2KLAPiJkTXs4Og,3
1966,RdUSS9GLWgbEiE3EMhSvcw,2
1967,RdsLrcm7pGrKJCpMD_5N9g,1
1968,ReFz1RaR94UkpFTOinK-fA,5
1969,ReaPlORbBQ6UFErA2RDmxA,2
1970,Rgc7lU85Y9v5GM1fDKKRmg,5
1971,RhEvP5flF6KoPriMHmVYGg,254
1972,Riei2mJ51OPhilVauV8NTg,13
1973,Rj7ph5EHlpIbRrSNXDy87w,6
1974,Rk94R2M9CwIaYcQ02ow1AA,4
1975,RkMuwPdc5s0NHu58xYWi5A,1
1976,Rkm9dnwVK376jSOIytmhHg,9
1977,RnTEMztUDUWD_jh6Ux9PUw,1
1978,RnnNvLzfnI8pgj_xRMBzOw,1
1979,RoJH-wT9seNCy0fqYFqOWg,9
1980,RoaqURAVEs5D1-vd5t8wcA,37
1981,RocfnKxOXbymf02fm1r3WA,2
1982,RpWwTHklokkRMlw5EA9bYQ,14
1983,RqUt63tv4T3AvOBDMz34ng,1
1984,RqhHMqTHVlUt9wfX3B7K4g,1
1985,RqwuaHAybTqbkmGe1RZLXQ,7
1986,RvQVyHvxQLQB4YP8K7EKFg,3
1987,RxcvKaGr9UQSn6SPLlOlag,1
1988,RyQATIDS8b6jQ2yxqOQHcA,1
1989,RypJ1Rhq7Y8GFdP5UFbzUg,58
1990,RyukxHwGYLzoFC49vFiO6w,3
1991,RzPWk7omHWMl_DMoRitQSA,3
1992,S07t7oV7KuJKfOOf15JPTA,1
1993,S0IAqD1lkVfcmQ0K35Jsqg,2
1994,S1I7r5YvxcrTASv_t7cxAA,15
1995,S1dTkm84MHmGbOuBF7PhwA,4
1996,S2gsfm7e4nZ_BtYoVkAnPg,13
1997,S3tKO3X1LP8vjuHSSR5KEg,2
1998,S4AoACdQHexs4tMiodZiYg,12
1999,S4D_AK88h5pOnTvINgE-Tw,1
2000,S4mPzOP0GzaeBiNE1jNLpQ,6
2001,S5oSmFlRDaFS6Tq55wpqPw,5
2002,S8fBRUmy22aIXqrIsBUStA,1
2003,S9QJ7TGE3YeJH55vPJrscg,2
2004,S9Vbhp7jIcGspI07fSfVbg,3
2005,SABdk4ecGc--vHyiTfZLYA,4
2006,SB7aqYLcmkxH3bQg9asvSQ,1
2007,SGb2Z3iJzpYF0d8QGBFLLg,9
2008,SGjy-d7Ysuz7Ap0vsKVPMA,4
2009,SGld6m1YYDDmQ_KxWAbd4Q,8
2010,SIJm66InxhHRTcLPB6OwKA,3
2011,SIzPP8NJzCxs_x4UZ9WGHg,3
2012,SJZFzBeCAZEW4u8wQsGbSw,2
2013,SM1d5mFTp-orWqlqGrB2QA,2
2014,SMPbvZLSMMb7KU76YNYMGg,728
2015,SMrdfbvErYWLXfc44FwKJg,3
2016,SOETUiiJt87fIyjlJu-7kg,1
2017,SOS2Yh9qVRsCv19AmRolbQ,9
2018,SOSlrLM6wmjRvtd8d79PrA,7
2019,SOhDXouPwa6C5cf-3hcl2Q,15
2020,SOhuia1TQNLs3PAWS8yRUQ,3
2021,SOmKgld3eABUD1MowL11sA,19
2022,SPqOOa24Akl-0YPzFvFn_Q,2
2023,SQCD29WSxUm4sWX8FHTmtw,1
2024,SQMzlVkF-DTCN0_I2HOEFQ,2
2025,SRz5NToN9W79BsCJE9mKog,1
2026,SUH0cMrRsysIu2hKqQQKBA,12
2027,SUqac8vBnv2nWAJzSx0r1g,14
2028,SYA1BtNVxdlT7SkeenTCqA,2
2029,SZNHKmiwcI-DwTOhqgu1ZA,4
2030,SZapETdWet_A8W_J6zsS3A,1
2031,SZes7a-4hCkEpZJqJemMvw,4
2032,SZnkK3UUNSMRuvmr-WFo4A,4
2033,S_2RKwK3D7xAN3IoOdkLGw,1
2034,S_Hr4olA2Q3KR--RNynjIg,5
2035,Sb_Y5XKPVxnL1NN4YuUAjQ,2
2036,ScAnSemhCzGU91LI0XDCRg,7
2037,SczLDJ_zWLpQn4SWWw9AOQ,1
2038,Sd_ND37iVe9EoV1jZTvVAg,6
2039,SeXT2M_kNAs397Ymi5cjQA,6
2040,SfGZ_idnjXRiSVcoFRZbHg,12
2041,SfuUBG6-hw7IADs8zCXlmQ,3
2042,Sg2l7S_huzkRLmk2NoeuSg,15
2043,Shja00IwlHOtB0lQl-oSxw,1
2044,Sl52LcjsXVIFzrmck2N35A,3
2045,SmnAcdFGv-46sEUBba5qbQ,2
2046,Sn_DRNUXRVcLwOIeAwGPCg,1
2047,Sp6HBpMfnPGPQy8HODEmzA,1
2048,Sp80REJ8cWc5uwXFd7FL6w,2
2049,SpE2dA1th7Wk0XiYZadXRA,4
2050,SqW3igh1_Png336VIb5DUA,1
2051,SrDrMJYBwuIVzW7gvv64mw,1
2052,Sssq4txZLCaMRqbFDQ9TvA,1
2053,SvdiATpscIJRJV0i4t9-2A,1
2054,Sxe7h922Dqv9HzfTH-8O7w,1
2055,Sy2ytwYX6ihK_7fq4sJwcA,2
2056,SzidKLlwHW6xw3tjrmNbeA,7
2057,T-hzo3pgDlWL-SvivBQ5cw,1
2058,T1A2zbyPfwGrJgG_8hAirQ,25
2059,T2Un843N5KTpn81zPGtNgw,2
2060,T2fVf9MSW8yF07CMQZXwDg,2
2061,T2izxoZUxgGSXKVjEhCimw,3
2062,T31OpguLpvs6rkS8dZ4UHw,16
2063,T4Zt2fVNGMyBMevAUOr3Wg,5
2064,T5kG7e63YFDrNxEfNKBV_Q,43
2065,T7DnoRSnL-tVCR1Xw7nxiQ,2
2066,TAB_NFD7pjjouJUlCjCvKQ,57
2067,TAhl8VtT9r3T-8PhO8imJQ,1
2068,TBBeSHTGuaK9Jv09j3iDuA,10
2069,TCX9hVUcikqtbkzBoG8JpQ,11
2070,TEVc0KUKBixcGL9TPFaedA,43
2071,TEfMSluNV5w_U90p3rUgEQ,4
2072,TGDCii6alNZQf5SP9mNsHA,2
2073,TGuwot0wJLcQUfbxDQs3JA,2
2074,TI8BCPSStuOgnqBHyTtG9Q,8
2075,TIfXGbQj7Np0Eo34FRzmuw,3
2076,TJKpPlQa3uC3Q8LpMljC0g,4
2077,TJm8USoFs2VrmJchPLlGZg,11
2078,TKJkLEWe53iNYwl-Beg6Zw,7
2079,TKvjeyiZENItwj2CtasI_A,5
2080,TLQFho2oZk9wejW1O-4gHA,1
2081,TM7homn9rPMQcwYIkeDwKg,1
