,business_id,total_ratings
55522,tT9Qo918z8Nh1U6AS-WSMw,4
55523,tTC2xUWC5UOqh_zuIEAYcg,4
55524,tTEtAzGbydufWtgOqCMquA,53
55525,tTGzLJGAceB1-fYjyjo5Eg,3
55526,tTR9GQbdC-rEHNsECmSWRw,35
55527,tTV-ZINKHKJAOG_j-wrpHQ,3
55528,tTcyt9zIomF5dSsS569ipA,1
55529,tTjXkqN-XVLIP3Vk9EozJg,21
55530,tTx6Ac4yQWNnRW2qMHFztg,6
55531,tTzQZTrwBgwxMch77nCJfQ,41
55532,tU23nnIOmQSb3VYQzExgAg,1
55533,tU3zlAADEJREAaDas8oCOg,1
55534,tU6B_rg0ZUfv8WuzI-bVpw,1
55535,tU90S8KAgeg_2dZQeYfg0w,26
55536,tU99Fl1_3HQV2Ww6-XxWkQ,4
55537,tUFMDX155FxhNX3sQb2dDQ,61
55538,tUK2sq12x93gyKvKlrRUeQ,1
55539,tUKRFdcvud21_mNUwmKIOg,6
55540,tUeYSmiIQn0WG9LN-qRLKg,7
55541,tUiIH0IXTSTbHy3IVgOO2g,2
55542,tUiJdFccD4DaEZOZS-IhmQ,32
55543,tUjyGFSN8wQqLgKp5Q0CUA,24
55544,tUrzToG0DOOO9gJqoWSRnA,8
55545,tUsqTg8FWA37DeyaGcBMbg,2
55546,tUxOHYVW6e1l2frBQ7pAtA,5
55547,tV55j29ItCXeq4RnGXaDSg,1
55548,tV5PcOIFlB12dpcbCy78VA,113
55549,tVAsBWep7oiqu1Y1OkD5uw,3
55550,tVLoTAOYdAM4R1ha0oQyJA,7
55551,tVPF1qCLivoxX33pIV5IOQ,1
55552,tVR4gTAdjo8QY82W9Dp6pA,3
55553,tVThRKf3tqPqgY7fSnVo8g,1
55554,tVVFXukrk_rzLhv00jhKDQ,8
55555,tVVZcFFt3ZlWVE7nptN3EQ,18
55556,tVW7pefO8xIgWMF86oVhKQ,17
55557,tVjNlepgLWy6uhoQKU_ajQ,1
55558,tVpF5TZDkTHz8xKwRPlZJQ,3
55559,tVqsAvDfxKuMi_Inxp2g0Q,2
55560,tVr8OKk9B3ox89bTIO4GPQ,7
55561,tVrKuh92l1eGK2fXsGYzaA,14
55562,tVvUjT0AImL9gcpJMw5QIw,3
55563,tVyLQzyhhinKcGzlZIFZjQ,41
55564,tVzPchjHbqWjn8ng7giMiQ,2
55565,tVzmLZsrrDMy162fArr0tw,1
55566,tWCvgfc60-V7CYJuwpUezA,1
55567,tWEPhNXuTpHEBzXQK1VXEw,2
55568,tWH9eZWiZM9-AaRXw0oCnA,3
55569,tWH_lB1_BtDP7x5zwZ8X4A,2
55570,tWJWgm6o-FwwcxXa6G7l4Q,15
55571,tWNdXuz8wBbyEFllemjrzw,1
55572,tWUN42qR7df6PLS9OPqPnQ,9
55573,tWX7j4Qg4cXofQqmoNKH3A,5
55574,tWasMHaS6ZD-xRhevpoqkw,83
55575,tWdp26XQEJqJGnRmFVJQxA,24
55576,tWiFat101ID5w_wgAPMXhA,126
55577,tWmEi-pZLBi3UapZ_dCeGQ,3
55578,tWtuHpIFtQHMQq8q8DG3dA,18
55579,tX1fI1TgkvPQNYvwABea0w,10
55580,tXAw6-Rs_E-ylrQg8Xy_cw,1
55581,tXJkGjBkGOZHWAcCmlzS6w,11
55582,tXLFJeTqtOoBwFkTMYkcqA,1
55583,tXQQ2_fbF7d4FKKODrJFCQ,6
55584,tXR5EE1q4JesG0XWawXWUw,16
55585,tXVx6Uo36MW6Yy-wMrS1Hw,1
55586,tXZxc-3HcXvj1Z-Tzs4Mkw,6
55587,tX_iCdTBVx9zbhBACgl4MA,1
55588,tX_ii6gqT6WS12H_JV1zRA,3
55589,tXec672NHkM8PFZZAsEXAw,3
55590,tXhczyveVQhkDldOhBHTuw,3
55591,tXq5OcDNUT9boWJtaxtOlA,13
55592,tXqaK0lBEE1XJbzDPsdFvg,42
55593,tXsbez4J_fE6Iqq1TrxdEw,2
55594,tXusw4j0l9IGJj3fmUKUpg,1
55595,tY80lM6DWjUI9mfFlLjehw,2
55596,tY8SvyCXjfJ6OAW9wcXDhw,2
55597,tY8iEZkq0ZloRgvHgpYHtQ,33
55598,tYFUYHUdwwP3dGjmeHFuGw,2
55599,tYNK4--H4WDaUBZ13salzA,1
55600,tYV2Qhjcw0ThJxa7SRUoJQ,1
55601,tYYJYqbw1zasFUCqrkawKQ,15
55602,tY_Hmm0rT4sRDL-geEYQmg,4
55603,tYbK94fl50os3h_RjpY4gw,43
55604,tYdVqMv76L6UykoHSOE8Cw,23
55605,tYfyErWUODsSCHFcm2-Hig,2
55606,tYmFO3KoZpYvyDz4f5DLpw,4
55607,tYpK3EDxgXjCWEhB3tqE_Q,1
55608,tYt2XDXRFhMjJ0FWszYMFg,1
55609,tZ-h-gFhIWnrC4TR_N9K_Q,11
55610,tZ1CII-IQ6LgUWdDexDUAg,2
55611,tZB8K6RP7BPou0X2tZ-hDg,4
55612,tZEW8ESjrVmNGXvPnrR97w,13
55613,tZFTod_4lMMoXpdHxqawLw,1
55614,tZJ0MgdTxvplWfcHqwAFiA,6
55615,tZOMMBJEzkJo6okIwG1Pmw,10
55616,tZOeM38grniz7YIDV01p5g,3
55617,tZOr1d79vMvUV5XQBmcYdw,11
55618,tZT_0yAeFxuihVnGXoCbWQ,38
55619,tZZDCsWJ169-DHLjvafA6w,10
55620,tZbnGfc9LckBuKgKoX8A7g,4
55621,tZcqLspXAhsMOGuTUNaUmA,2
55622,tZkUF9LI9oxtNsZtsbpfVg,6
55623,tZnSodhPwNr4bzrwJ1CSbw,22
55624,tZpxk604kWWHsJKyirraZg,2
55625,tZt9k3BZ0AaXT4XCOEeRwQ,5
55626,tZtKBCfUJaS7l79fuK1Ozw,2
55627,tZt_Mxo1IGGKaCb6l4tqCQ,1
55628,tZyewpmvg0byXCg5uI8WcQ,4
55629,tZzWHN84ifO5T7aiLFzLAw,2
55630,t_0xvtgKzTAuI4iOpUP59g,5
55631,t_1myTZfYeEQ07Jr8JEF5Q,11
55632,t_9dmtogyjAocFsNW1igag,3
55633,t_COIFO2ZdAxQyhObR0ZwA,4
55634,t_EiW3FlMnFTHyoeVU79xg,4
55635,t_J_ykCkOkZPlmlJuDnkzg,10
55636,t_OE7pddZoutbRtq1Pd6bg,6
55637,t_SvwKRaMyNHj2NOMvMv1Q,19
55638,t_XpjR3_Cf7r9tj3w3vAbw,5
55639,t_ZBgE9aa8eJ74bOMtXMRQ,2
55640,t_aEZNguJrqutB3YG1uUnA,17
55641,t_ayKppVhxr7oDuz66oJ3g,1
55642,t_d41UISrECl06BWo9tVLQ,4
55643,t_gXmB7l8l1JOTnxqwHl-Q,11
55644,t_i2Viy-GcEMnDwsnkcoCw,3
55645,t_jAboryT91beCyJa9qSlQ,1
55646,t_lzZWjLB5fcFzqB730VcA,8
55647,t_oa6AQg3ydpKHqz8wrkfg,7
55648,t_xXPh62lfkPc_wgF-Iasg,6
55649,t_yiQnxUDdPPCN2z4QyezA,80
55650,ta0rxEq9cL6aKxO68OkKkQ,1
55651,ta8abq4EAm63xdfaS7Q-cg,1
55652,ta8b82eEUnzGq1Z1h0fwyA,8
55653,ta8x5JgBJnKaDWfYvpEYnw,2
55654,taAH3Id-hx60rwwXxUnuzQ,1
55655,taHfilUl29TDeggkNIk0ww,38
55656,taQyhYtNzD4vujSvP3CDkQ,5
55657,taXKuFldSoerm9SXrckh_w,29
55658,taXS6xRIjHYAV2ou1HT0Jg,4
55659,taXtOYdA_oSqO1FM2EZwtA,3
55660,taZtZfRU6AG-Q5T0CIS46Q,13
55661,taaYWCkUulZL56qZmS1VzQ,3
55662,taet5lzHXhUGGkPrWcfmsg,39
55663,takFPwwTr9Pg3j5xfnb8zw,6
55664,takNWh8COwhbXZwBwTgXMA,8
55665,tamr4J75GguGhF1hm1wEaA,21
55666,taqRnVCqoQmiDuKp4E6FkA,2
55667,tar4yEwxseY25CVcM82hxg,1
55668,tatwhc-IkwxJlGwKPvVENA,7
55669,tawEZvVpxZWFS1G1QBo8uA,4
55670,tb3xLVLoOejw6IMpviW6og,1
55671,tb4BwD_IuTGVBavYwWkPuA,4
55672,tb4uP6nnel0veA_hvFmr6Q,6
55673,tb7LN9t_SaI_6wGu1dHR2g,20
55674,tbAaIWHIoH_zWEq3j9Xz1A,9
55675,tbMAjldMYhvDUS2gG5Fdxw,18
55676,tbMIW8GSCBgpYOfKlaQXSg,27
55677,tbOHWHBfOls8rx1-5Q_CNw,2
55678,tbZ-vAxGDlRIp3FWiT4JRw,2
55679,tbe4cqQ5DTYflCMFcsZ2Ew,1
55680,tbj3yb0dYIr8qEYLzL_tFg,1
55681,tblEkgluofbwCDpV0oxurg,1
55682,tbmYBmGY9C_-A52rXyHloQ,28
55683,tbwifvIexNogBETNZY8irg,6
55684,tc00Tp6qahI1vH1ZjQ2XLw,3
55685,tc1aVZ86DYElvnxCfAn6aQ,1
55686,tc4mv9J1FiSUEFHh9opCVg,2
55687,tc6ofOsK3DFMxWCtdYNong,3
55688,tc74PagMTpZAek4dadwuoA,8
55689,tcNkrWYQmaCa8OuWU1UN_Q,1
55690,tcOP56tZe6hlmdUHX2EH5A,1
55691,tcPVY5QCFL_roeouCY5SXQ,6
55692,tcRiN4xqcMrH9aGETPnlkw,2
55693,tcT3oHh_dwi_FYhozw3Ibw,32
55694,tcWyFdc0odz_BADskdEI1A,6
55695,tcclqqE4T8XbgS-02vsl6A,3
55696,tccqX86MXzlpkF1jcmbP8A,3
55697,tcfL9_Qe-12eX4rdmK_6XA,62
55698,tcgmfbWugkHI3FRrjlH6lQ,46
55699,tcm2xSuadBSERqefVq5WEQ,2
55700,tcnGHnLRyDmKviWLNFfGcA,4
55701,tcnUoj0KNg1lDqhoGsRk0A,1
55702,tctcZciCoDCkkmIDjX5utA,3
55703,td-NOo-k4xhfVmO5X92uAg,33
55704,td1uEmND7zG8X9aNQyKCbg,7
55705,td4s08UNrPK4OfynAF1VSw,2
55706,td4tiWnfeVoxIClWjZmYAA,8
55707,td9FZybutwNG7DgocHCiXA,35
55708,tdCEOfoPIC_1bydTeJYGMw,15
55709,tdCf5SI9EOOq4rmMhsfu3w,6
55710,tdFv4HMVEuqebqjHtkZVdw,4
55711,tdLzywYXCOmskX95V53G5g,1
55712,tdMGTA8KPubekgBM7BvMHw,1
55713,tdbEccgP3rx5IedZp0X6Ew,1
55714,tdo6JvAKwmMAKU8T5jfORw,18
55715,tduDcM1hWHPeyQ9SRPTQmQ,24
55716,te-QMdSMQdjws6NnRexjJQ,2
55717,te3iJkYvcpU5Fh5Jjx7jLA,8
55718,te5yQQTQYcHHtztdQJTmNw,13
55719,teJGD4-WA48THdDBYakjQQ,2
55720,teJYodKzM_ePs_mgQGEBpw,15
55721,teTQU7TIPE0O_B1zN_239w,30
55722,tef87haIHYdgG5GYMlQ6iQ,2
55723,teo01Ceud4v4BcaJcJ_67A,22
55724,tetKWtLT0639lqnD9QJRKw,10
55725,tf4FoM-A_I469qTUbLZs5Q,4
55726,tf8Ge1hPe-zGZIHI2Cgvyg,37
55727,tfERf8uk_WKIyY3Us1BThA,3
55728,tfN_-Gx_LWRrtBwR4mMCbg,2
55729,tfTCs7JZRJFpMXypjSX3FA,15
55730,tfebREoi6yDNNna4TGUQVA,6
55731,tfg08x88Mr4nEr8_bVal7w,1
55732,tfjtfoR7iwXlYtEFlgx9nw,1
55733,tfmTXVlF1JUJ-AauRwBiKw,2
55734,tfrO7U7RtBPBISfuKYeOUg,2
55735,tg2RojY_ADGI04IJcJbtaw,5
55736,tg2f6RBsi3memqM-Yb2gUg,2
55737,tg7Vq4KjHUUx5noLRMc_xw,3
55738,tgDUi6vtF1cI3DQe5sqQBw,2
55739,tgFQN5Jo4T_70m6mS8i_Ag,1
55740,tgXiIcCoKYfg-hm8yLxenQ,10
55741,tgZU8QAowa7V4Af6DV9UUg,4
55742,tggHJ7wk-6Wok_CSPd3aUA,5
55743,tgiQx58FRyy6w-pEjoxjSA,5
55744,tgjbQEtZ_bvQBJOlfiK1OA,5
55745,tgpRHhuggdqXyeMBZX3Ngw,1
55746,tgub8uhOq8qjVrkI5IabkQ,2
55747,tgzwaYEVlDed3ofFb6P1IQ,4
55748,th4pZ5LkoIIkb1Vmu_m2DA,24
55749,th925nxccD-YDAItCM6roQ,2
55750,thBWpIcP6vclsHS6GfI1dw,94
55751,thCqq5IrLTZzb5FbYm-6DQ,4
55752,thG_l7OrCMFZ_sV98oih-g,5
55753,thLX_k20SPJ0KyusGTBIHw,153
55754,thP1aQT9D4yKQ3O4xGI4HQ,5
55755,thR2m3O_PBCCbc5nZSF1Pg,14
55756,thYC66m1cYM-uQSkMQePZQ,20
55757,th_1PEhLxrwzFJrBb9NyUQ,2
55758,the19uDwR-41n8x861F7Hg,34
55759,thlAnPN1ApoNxSnok_fcvA,42
55760,thnAG6_05Ydjeimt_6hd7g,1
55761,thzyiQZb16zD8wMliaEfRQ,11
55762,ti1bb30WwnkDLuVvpTM6fQ,14
55763,tiF4tyqwfHwCUy3DY0___A,1
55764,tiFevYR9YxQAOHmLhQBsSg,1
55765,tiHikiOlWAm6RqGnRBc9SA,1
55766,tiQQqJ5ymf_XWzyF9ywArw,9
55767,tiaSRKBTb7edKIB4V5qFKg,1
55768,tibSeCtjscaOtmP7lZV2ag,3
55769,tidXl5b942U1QL5AppdvkA,1
55770,tisVBZM6OFh1ih4x6rGtDw,8
55771,tiw8uPbxSMqx1Ox3JXGsEQ,5
55772,tj1IM_2-ks08bk0JZP95DQ,28
55773,tj28yfz0o80ziHGLfx9UOA,13
55774,tj2gQTkjeHCZZup5jTzVnA,7
55775,tj3YzWsjMbPU_ivDkyOE3w,65
55776,tj9pFG_hvwP2MvjjT-hEDQ,2
55777,tjAeaGdxf7I4xN9M7wGJNQ,57
55778,tjHhb6lrJdOryY5Ao4pHOg,12
55779,tjKpw0PIymLyd5dWTYh2aQ,1
55780,tjM2CZqRJ17oFapBTmGovw,6
55781,tjTJ8WDxC7tP8wzO31IxDw,2
55782,tjXMambMl-MeGZGs6s_tiA,15
55783,tjYHsz4ydS6GuBSv-uifQA,15
55784,tj_fehXLxdGMjyLY-mTXRg,1
55785,tjaPPgXtVnP8RYmSqlsGww,1
55786,tjflM9icU-y6xqNntOXtOQ,8
55787,tjqK6lgvoIbRkQ7QuKRAFQ,25
55788,tjw1yJdmatifLYHbsI9HGA,17
55789,tjyRgxIfDIw4KerxCNGy2A,2
55790,tk0XpL7IcczwYC9Q-_fMMA,4
55791,tk1vhYpCXB7L86OGp-livA,9
55792,tk4XxZwUZvMJaRNo6vsqGA,3
55793,tk7__jHNlFMsfShjv5CJNQ,4
55794,tk97oILqxd6y_eOWFevUQg,9
55795,tkDBNAV71Sp7LlWKEhtZUA,3
55796,tkQyffM9YCGBTnyl7Rxo5A,7
55797,tkS0Waw8SLp_n_KUPDxKFg,3
55798,tkSk6jdenjbYEcqSchFR7g,14
55799,tkT52OjZyb-TNbT20QDXtg,2
55800,tkV2MLQGRHRQ27Dq_uTzVA,4
55801,tkdolOWoZ9KIYP-PETvYWA,12
55802,tkmfrEn9PNYEJppLdIKHFA,2
55803,tlGch0ojsV8VoktvwbKMzg,1
55804,tlGgRylE0oUNLXJLyo5AaQ,1
55805,tlMcNkueAzvlTQKACtPCCQ,2
55806,tlR7L2Xa9gQ59P-PXFbrbA,1
55807,tlRJEER67t56LCPiGi1T-g,6
55808,tlSnPGiM8G6whUxjc_O_4A,2
55809,tlW0AY_LdPm7LDRVql2ChQ,4
55810,tlZmJBQ9UWkaI0Zce_KFhg,23
55811,tlitHqwilzRDEcmwm5t9Fw,17
55812,tll-jug-vm7EKSVAPUPdIg,3
55813,tlqxgoz7Cvl8-WGX7J3Vbw,1
55814,tm-0kaz3A2DN6HdRcPwBzw,13
55815,tm4MJbmvpT1uKEYHJBYr4Q,1
55816,tm9sboCbXaanuCv3F7L0Kw,9
55817,tmCLmE3yfILnCC1EwhJ8gA,6
55818,tmFJQmfI5YQh-_RBRBhlzQ,2
55819,tmKr2Vvu6I0zJ6kjrS949w,6
55820,tmT12wo4Z37gUv-ZQTjXDA,1
55821,tmWp4Rtr_cm7nCh2urEUFg,8
55822,tma5ihZ-bOSETWpCFU_Y-A,1
55823,tmtDPKSqypv7a9B84auDtQ,1
55824,tmuLHd4pnyPOF1ZL4x5bZw,1
55825,tmxFZfbJO0ZF7oYm2B3VMg,2
55826,tn8BD0rgAbvMssQqkQey4Q,2
55827,tnG4_L5bZiffTbaFru9EBg,84
55828,tnQdyQZSNpjue1XsOEnISQ,14
55829,tnRZmWnVnq25S0Hd4h-L_A,4
55830,tnRnfvPgdTSs5gPlMEyUPg,2
55831,tnTiG9vEiIqKrM16Kol8ew,2
55832,tnTp6vSvwdZwBSSONDVxCQ,3
55833,tnUHOdf9wpkonV2rsusVgQ,7
55834,tnZ_qZtKcrCWXA8XUMRF-Q,2
55835,tnd0GWjSEntWbG6wpLu61g,16
55836,tngl2VZ4VGpK3qFpmU0NMw,11
55837,tnmnxPV_H4fOFkDqiDnqwg,6
55838,tnsYhfPdHo-ekvD6GL6B4Q,4
55839,tnvZOd2vNCLPQS1KEZxqog,12
55840,tnvy8Xt_pRGIpWzcOJf9-g,2
55841,tnztWDwI0AOzo1Y9T4daSw,2
55842,to2cGMKdaw7ZHbXMzpfhlA,2
55843,to3oe-3qmAOJ5hE71k0FNg,2
55844,toCCsYcijQQf2JcOazPDiQ,1
55845,toEpYp-Hv8fMc3dW6RcJqA,1
55846,toHDiu9Jk856aBx4jgsU4g,2
55847,toKFvCMLHS7K_mpaw3eMKQ,3
55848,toMdalF88QOjfb6yqftRdA,7
55849,toQVcwfnNn0iNqM1p0IjMw,4
55850,toTAfIdYBu14PN_hvoWBFQ,2
55851,toToUz3HgJjEinwD8_3dGQ,1
55852,toYzcHwL9ueu1cPfjnAL9A,6
55853,toc31C-Qy2smSq0A7Q8FgA,3
55854,toc8Emt7S9JdFMUA3DJUBg,3
55855,tod27nNWXJdRwfBDv0Q_MA,1
55856,tohaej7f3nw-WsFT30l1NQ,2
55857,top8c3LdZRvZAZmfZM0DiQ,2
55858,tosPorS_QQTW6JrZkjBmMg,1
55859,totrAkmNqbl56Ncjdoc9wA,1
55860,tovUJgSCxi2JfUtP9eNQcA,27
55861,tp-kxTZx1ogZm4oNu6d-gQ,8
55862,tp8ghaYF8HVVg5dhO43HvQ,1
55863,tpAIHSaXCIVOfgWyrXVeUQ,1
55864,tpB9UQNi4xaec7jdZqh9cg,3
55865,tpCALADHTuBaCJNgAluj2w,13
55866,tpG_KqvR1v2GrlLKNAChBw,1
55867,tpGr6-jVv_dFSnDGcVL3rw,10
55868,tpI1PbAD0Kh2dAJsAOEjcA,5
55869,tpJrlhn5QPI0ehDyYjN7qg,18
55870,tpOStoyngCFJYGtyvxOPmA,2
55871,tpesKzKbcPFekdThYZ4UpA,17
55872,tpoSNhUvEUBNMpcuP331mg,2
55873,tqJGBUKMNoUNX6FvHOHQGg,5
55874,tqJcWIO5uvv1MzwGd7gkUQ,1
55875,tqUjCMxAL-9hB7HVwAOXMg,1
55876,tqVpJ8DaqWf4CG8CIskHfg,2
55877,tq_hA-LBU_NJLmXq-yVw9A,7
55878,tqdL7aLotkmKIMHCczo3Ew,9
55879,tqecN-DS3MkJUN8AOMiFVA,3
55880,tqggxLtA05nrOxmIxKfrXQ,1
55881,tqjOH9thBtwY98Bo9WmAyw,3
55882,tquWyW3Mm5ka8LJtzodALg,4
55883,tqumNKvNmeII_DRG6SdRuw,2
55884,tqxS-gA5zhBvdI5lk7kDGg,3
55885,tqyhUt1OyImr8hT3wQ0a4A,8
55886,tr7wv-dDSQBdMzEqEJILQA,1
55887,trAd97ig2agtkZl2cimOMQ,6
55888,trKyIRyjKqVSZmcU0AnICQ,83
55889,trMrmg0EKcxEYAkqLBbRMA,14
55890,trRoGNmBW26V43ApaKqPmw,16
55891,tr_OHdb6X1-cEu0_joU_LA,3
55892,tr_VNfk6Q0fUfdwrkQEgQQ,7
55893,trioKWMz0NsM9v4cqmUQkg,1
55894,tro-hrljuY1cUAVFYauTlQ,60
55895,trodK1jXLGIn5qjJCooIpQ,56
55896,trpUpkB4lxReIhfr60hlww,2
55897,trsKoo2b9-nMcXCKn8dlfQ,9
55898,trt4CpseesidBVJGUeLENw,2
55899,tryuF3QW5he0cUmd1rIg8w,3
55900,trzuDWvJqEIxtqjsKHCrhg,1
55901,ts4oBmF0ObxMcBb7Rm3tSA,1
55902,ts5Vjynp92Uvzyouj0NGFQ,2
55903,tsD0lMbON9wYAkWyb3WFtw,4
55904,tsDdetbc4qtzgAPtcLH87A,13
55905,tsSJtuCbAGIYo01rUoygtw,11
55906,tsUFlp2DQw7Nk2I9mRL2hg,10
55907,tsYriuDpdtaTju7LUANDzg,6
55908,ts_kVtBEAJsdmdoqxRDdRQ,47
55909,tsdWFlpD-UypNWUZ2wND_A,1
55910,tsf1JNdeeQf_654YUSrzRw,81
55911,tshN5rYRrzanHu4ZiwCVrA,15
55912,tslgvM54OLOeUPqD48p72w,4
55913,tstXUpIFZQ9xYejjGQrDwg,4
55914,tstimHoMcYbkSC4eBA1wEg,36
55915,tsv11K8XQvULVWapcj0ftA,1
55916,tsx0bZbS4ciySrHZr8EFmw,36
55917,tt1ERGD9RSfQIwX2ANyJ1g,7
55918,tt96sjIQIKgtGEvRHhLfBg,1
55919,tt9Jy2HBhkKpEG3KxFX0fQ,45
55920,ttCvYknuofQcSiDebuR4ZQ,2
55921,ttH3ZbUcncBRIXqT-YVPCg,9
55922,ttKbmaIhQREGeT2esJnIMQ,1
55923,ttOvIMRLQrSM8cdCjFql7A,3
55924,ttRnQ4PYIuR_ptgaTT2g_A,4
55925,ttUkBP8GIuzA_Y3tN3hhkg,4
55926,ttfKDjCYxEieETpk9TvkXA,4
55927,ttgfifuRK6svfWcXoGG-mQ,26
55928,tthhJbshogN6gxy3fMp58g,1
55929,tthxzfZu5z1ZYAV7-Um2tQ,6
55930,ttkuRQ5qLzQ2j0oTSaXHgw,4
55931,ttoTU2MrP0DSXtOWAWBEhg,1
55932,ttsLdrsKe24vXZcmZXcZ4g,1
55933,ttuEwktrkmh3TUlSFPZqAA,75
55934,ttwba0MugfWyfGB9HH6fMQ,2
55935,ttzzsJE2bv7gRdyyoGZjfw,1
55936,tu7cmFBfKVFKtJvRPHOxbg,4
55937,tuAPDn840hJ7gfimlnpTrg,2
55938,tuB82m4oIlKLyWeQjEF16g,5
55939,tuCLe8Rose9TzqDw21ycIA,15
55940,tuDbnuA6ObNrlmB8qeGSwQ,12
55941,tuDy8K7GhjME3b7-euTVxw,2
55942,tuFTiwLoZxa_0WaC8WtFtw,1
55943,tuIg103yDqCEcTk5J_h8ow,45
55944,tuQaXgmg1nf8uKJJLtBCyQ,5
55945,tuR2vl6WMAL6tzJvt2Tqdw,8
55946,tuTAKHUm7ErDRZ2Yll8LzQ,17
55947,tuUX96eC3SBnNKNO7l6rew,12
55948,tuYk6HQgY3eYliiOUgNFqg,20
55949,tu_bhkTGMkieJeOH3uQVHQ,31
55950,tuar0PGt7Y0OuBofn75uIg,7
55951,tuc4w8tDPvfABiGuFhX5lQ,2
55952,tuikCn2ljRGN5QHZBnjoqA,2
55953,tul3gM5M1bLmf4I-6EHCBg,16
55954,tulUhFYMvBkYHsjmn30A9w,25
55955,tuuLbdfNsW8YRkwk5Rzavg,6
55956,tuucCa40AmTMUEVNerGe9w,2
55957,tuv-XKXejzGNzkRqNFCKiQ,8
55958,tv-WIUQifcp5J9pUKoiE3Q,11
55959,tv9cm0--EHEgStr40yRqCg,1
55960,tvDZJVdwCLgAD-EfZblpGQ,2
55961,tvESBMlJsaARw6hXoRCdjQ,2
55962,tvUGZRnbtgjwZimkiq3eGA,1
55963,tvUhTJcZ0R0TrP8AwuwSkQ,4
55964,tvXOFflGUCGSSzcxrpVBsA,9
55965,tvYID0arhN-shKGUrC1Wsg,52
55966,tv_p6iJGmaCmejW0L00JIw,2
55967,tveb-DkZ0lnwgKb_oavl6A,18
55968,tvhcshPITUGa_ffUlU-BHA,8
55969,tvlHgHfBsmmNFbnFE06sgA,1
55970,tvpWoW2jMU5K-BrJTJnIpg,4
55971,tvu6MBZKZKHz17cbF1zIZA,9
55972,tvwDuDypJDl16icfZDpULg,26
55973,tvxI5iRImLnPdLbiI1HXhA,4
55974,tw2mKSFOLfmgstmNJ9BQyA,1
55975,tw8I1hZdlGpwO2QaAIeQWg,12
55976,twJ3I6X_KFpMT7mVjtknsw,2
55977,twJd5gc9wYV630rjsbgGiA,3
55978,twOcD5kUudEwzLfUdaVduA,11
55979,twR0a7zh2SAgogNMXk4B0w,1
55980,twX6mYg7TT1ImLUJflt5Tg,13
55981,twaYBOGSIeOvJdx8EFBKeg,13
55982,twirfhS-LvbQjAoZjoxWOQ,1
55983,twqDp5T5eXXt6ZipLvECRw,11
55984,twrfUEK_7kTOLOL96oPYyw,25
55985,twrgw3ZaMEiS87sN5ahuuw,24
55986,twt2i-TrO6fP9fh5yM3h1g,3
55987,tx08ZIeFODGv4wLNb5yelg,17
55988,txAKid34IUd9spo6MLF_Sw,4
55989,txF4WKY3P2hF3i6VCRD8YA,7
55990,txGdalJpAvhO2TOMulQS-Q,8
55991,txH2ENWTNt0v8U81sR_8vg,2
55992,txJkOk-oY900paWJQVGdVw,6
55993,txOOuDuj6m2fW-ietZRw0w,3
55994,txVbZR1mAB6GL8G4Sx4KHA,1
55995,txWOzC3bkYMkPg187JDEpg,4
55996,tx_0mIXEr4TPucSYyfA2eg,4
55997,txcTTzyvpK4_yzW-BpxQgw,2
55998,txe_xGJMV9D1Sbqni6t7TQ,4
55999,txeee1LquHOaroqXodi4UQ,2
56000,txgJVBK5FpZK3BOh7CPheg,7
56001,txli1W8zgLl0ROKk24aPYQ,1
56002,txmSZpGKd6_zY3IHABPm5Q,2
56003,txsL_YPn8-JtpkYjtXq9mQ,7
56004,txu3znlJJn4KtF6gJKWiFA,2
56005,txu9xTY-ux48HS8m7eUofw,10
56006,ty8srVx07LSpDA9fh8jeeg,2
56007,tyAv9CRnAOjk-sWEo49wTg,4
56008,tyAzb3qkrqT8QLdATbtFIQ,1
56009,tyCIs0pyyw36apAXdR26WQ,4
56010,tyQWsZUSoMuoX6_5pcCE8Q,8
56011,tySM6WgaryrSQ0nwwz6oOQ,1
56012,tyWShmboVP-S0hVXSNUhDQ,12
56013,tybTvXOgkOjeXMFbLcSYJA,2
56014,tylsscXmLq03-DzGI36bIA,1
56015,tymwLL-lf2ic92293k6LHQ,1
56016,tyniJe6u80Z7QmWlX7Wmaw,2
56017,tyo6QzKpnUVTjXoq91FBuQ,25
56018,tysJyhvK3_TaTQbtnec46w,6
56019,tyvFhEcccdYa74IK0_q-kw,1
56020,tz1kE1IBPehYzDg4BtyD1g,6
56021,tz30FR-yQi-jNHPb7B-gBw,33
56022,tzAMz3AA-hC2FS54Z0kMxQ,2
56023,tzEMKoLQY-ZEE6r0FO_OgA,71
56024,tzKvRnRIemqa727XYV45UA,1
56025,tzLBPCVz6uB7vWgDTU6Ujw,4
56026,tzRpAi91Rs0-S0Icony6AA,2
56027,tzUwZKhtDX7QixvXex-wZw,3
56028,tzWel0UC8ItdmPAY4zi6wA,3
56029,tzYcd4njGLGya9igO2aYPg,3
56030,tzk_czVB1Rn7jSl_uMVKCQ,11
56031,tzl4KHt6ZAwyUJIEyemrtQ,46
56032,tztoHwRebP89wmhE7bUVRg,1
56033,u--jf3lS_04kmQNO4liAsQ,23
56034,u-3wk-2mnsjy0YIoEg_XjQ,7
56035,u-5c3m3l4Zgh2Iy4I72FRw,1
56036,u-67zd1ImTv3EEr5kIdWrA,161
56037,u-68bnb3ipPUrmp6b20cig,1
